step,candidate_idx,kdist,kmono,objective_value,best_so_far,q_3nq9,q_4jsz,v_3nq9,v_4jsz,success_3nq9,success_4jsz,n_valid_3nq9,n_valid_4jsz,n_success_valid_3nq9,n_success_valid_4jsz,qpu_access_time_3nq9,qpu_access_time_4jsz,qpu_sampling_time_3nq9,qpu_sampling_time_4jsz,sample_elapsed_sec_3nq9,sample_elapsed_sec_4jsz
39,331,7.5,16.0,0.0,0.355,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,205894.8,218895.6,171300.0,184300.0,96.269,117.3
40,218,5.0,8.0,0.0,0.355,0.0,0.003,1.0,0.982,0.0,0.003054989816700611,1000,982,0,3,208974.8,217113.6,174380.0,182520.0,94.191,56.299
41,176,4.0,8.0,0.0,0.355,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,211212.8,212651.6,176620.0,178060.0,98.694,113.353
42,96,2.0,12.0,0.001,0.355,0.001,0.0,0.496,0.949,0.0020161290322580645,0.0,496,949,1,0,210520.0,219656.8,175920.0,185060.0,49.355,49.469
43,91,2.0,7.0,0.0,0.355,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,213154.0,211469.6,178560.0,176880.0,61.284,53.864
44,82,1.5,19.0,0.0,0.355,0.0,0.002,1.0,0.046,0.0,0.043478260869565216,1000,46,0,2,211970.4,208970.4,177380.0,174380.0,104.37,114.159
45,29,0.5,8.0,0.0,0.355,0.0,0.0,1.0,0.999,0.0,0.0,1000,999,0,0,202566.4,208763.6,167980.0,174160.0,131.004,114.659
46,426,10.0,6.0,0.0,0.355,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,199698.0,213396.8,165100.0,178800.0,73.227,45.57
47,42,1.0,0.1,0.0,0.355,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,207990.0,218768.4,173380.0,184160.0,85.466,183.397
48,20,0.1,20.0,0.004,0.355,0.004,0.006,0.966,0.981,0.004140786749482402,0.0061162079510703364,966,981,4,6,215691.6,209510.0,181100.0,174920.0,79.78,111.064
49,101,2.0,17.0,0.019,0.355,0.019,0.009,0.466,0.952,0.0407725321888412,0.009453781512605041,466,952,19,9,203796.0,209335.2,169200.0,174740.0,95.632,103.518
50,345,8.0,9.0,0.0,0.355,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,211897.6,217337.2,177300.0,182740.0,44.42,104.45
51,52,1.0,10.0,0.051,0.355,0.051,0.03,0.44,1.0,0.1159090909090909,0.03,440,1000,51,30,203289.2,211520.8,168700.0,176920.0,65.949,127.254
52,386,9.0,8.0,0.0,0.355,0.0,0.001,1.0,1.0,0.0,0.001,1000,1000,0,1,213020.0,210377.2,178420.0,175780.0,137.353,217.746
53,256,6.0,4.0,0.0,0.355,0.0,0.0,1.0,0.998,0.0,0.0,1000,998,0,0,207338.4,219255.6,172740.0,184660.0,165.463,58.077
54,108,2.5,3.0,0.0,0.355,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,201708.0,208755.2,167120.0,174160.0,82.678,81.783
55,135,3.0,9.0,0.0,0.355,0.0,0.087,1.0,0.555,0.0,0.15675675675675677,1000,555,0,87,217834.4,210394.4,183240.0,175800.0,99.514,108.866
56,214,5.0,4.0,0.0,0.355,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210569.6,213792.8,175980.0,179200.0,101.291,76.8
57,47,1.0,5.0,0.0,0.355,0.0,0.002,1.0,1.0,0.0,0.002,1000,1000,0,2,213012.0,218334.0,178420.0,183740.0,84.49,58.632
58,222,5.0,12.0,0.0,0.355,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210933.6,216437.6,176340.0,181840.0,155.578,105.509
59,351,8.0,15.0,0.0,0.355,0.0,0.0,1.0,0.99,0.0,0.0,1000,990,0,0,217834.0,216116.8,183240.0,181520.0,92.362,47.298
60,151,3.5,4.0,0.0,0.355,0.0,0.205,1.0,1.0,0.0,0.205,1000,1000,0,205,211711.6,209430.0,177120.0,174840.0,65.262,111.87
61,179,4.0,11.0,0.0,0.355,0.0,0.003,0.903,0.958,0.0,0.003131524008350731,903,958,0,3,207693.2,215068.8,173100.0,180480.0,95.351,110.872
62,307,7.0,13.0,0.003,0.355,0.003,0.0,1.0,1.0,0.003,0.0,1000,1000,3,0,216194.8,212157.6,181600.0,177560.0,88.945,177.857
63,283,6.5,10.0,0.0,0.355,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,207969.6,209192.4,173380.0,174600.0,149.837,99.029
64,153,3.5,6.0,0.0,0.355,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,214148.8,217191.6,179560.0,182600.0,199.516,149.095
65,338,8.0,2.0,0.0,0.355,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,201467.2,213700.4,166880.0,179100.0,122.938,63.536
66,193,4.5,4.0,0.0,0.355,0.0,0.002,1.0,1.0,0.0,0.002,1000,1000,0,2,203656.8,209514.4,169060.0,174920.0,175.016,132.236
67,390,9.0,12.0,0.011,0.355,0.011,0.0,1.0,1.0,0.011,0.0,1000,1000,11,0,208150.0,213154.8,173560.0,178560.0,81.377,97.899
68,19,0.1,19.0,0.004,0.355,0.004,0.02,0.008,0.977,0.5,0.02047082906857728,8,977,4,20,208615.2,218116.4,174020.0,183520.0,48.876,97.159
69,13,0.1,13.0,0.005,0.355,0.005,0.0,0.89,0.998,0.0056179775280898875,0.0,890,998,5,0,212218.0,209620.0,177620.0,175020.0,77.333,143.976
70,262,6.0,10.0,0.0,0.355,0.0,0.0,1.0,0.988,0.0,0.0,1000,988,0,0,219391.2,213533.2,184800.0,178940.0,96.664,106.498
71,270,6.0,18.0,0.0,0.355,0.0,0.043,1.0,0.686,0.0,0.06268221574344024,1000,686,0,43,211396.4,211796.0,176800.0,177200.0,67.054,97.609
72,410,9.5,11.0,0.0,0.355,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,207837.6,209654.8,173240.0,175060.0,57.344,75.614
73,145,3.0,19.0,0.0,0.355,0.0,0.393,1.0,0.56,0.0,0.7017857142857142,1000,560,0,393,209375.2,214846.0,174780.0,180240.0,97.228,56.502
74,24,0.5,3.0,0.0,0.355,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,214082.0,210222.4,179480.0,175620.0,35.795,136.146
75,285,6.5,12.0,0.0,0.355,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,204697.2,207121.6,170100.0,172520.0,75.651,122.801
76,160,3.5,13.0,0.0,0.355,0.0,0.002,1.0,0.998,0.0,0.002004008016032064,1000,998,0,2,215979.2,218114.4,181380.0,183520.0,121.172,71.465
77,429,10.0,9.0,0.0,0.355,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,208037.6,214259.2,173440.0,179660.0,113.481,131.133
78,332,7.5,17.0,0.0,0.355,0.0,0.003,1.0,1.0,0.0,0.003,1000,1000,0,3,215837.6,212011.6,181240.0,177420.0,82.13,108.39
79,359,8.5,2.0,0.001,0.355,0.001,0.0,1.0,1.0,0.001,0.0,1000,1000,1,0,214019.2,214013.2,179420.0,179420.0,92.595,114.343
80,174,4.0,6.0,0.009,0.355,0.009,0.0,1.0,1.0,0.009,0.0,1000,1000,9,0,214535.6,214797.2,179940.0,180200.0,66.699,100.857
81,1,0.1,1.0,0.0,0.355,0.0,0.007,1.0,1.0,0.0,0.007,1000,1000,0,7,211986.0,219034.4,177380.0,184420.0,60.258,41.952
82,346,8.0,10.0,0.0,0.355,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,215475.2,217575.2,180880.0,182980.0,101.028,117.905
83,192,4.5,3.0,0.0,0.355,0.0,0.388,1.0,1.0,0.0,0.388,1000,1000,0,388,211514.8,215077.2,176920.0,180480.0,125.828,128.812
84,58,1.0,16.0,0.002,0.355,0.002,0.0,0.504,0.013,0.003968253968253968,0.0,504,13,2,0,215535.2,211481.2,180940.0,176880.0,98.206,53.69
85,36,0.5,15.0,0.0,0.355,0.0,0.005,0.195,0.052,0.0,0.09615384615384616,195,52,0,5,219514.4,214658.8,184920.0,180060.0,110.998,145.644
86,134,3.0,8.0,0.0,0.355,0.0,0.0,0.997,1.0,0.0,0.0,997,1000,0,0,211194.0,212257.6,176600.0,177660.0,87.644,134.377
87,420,10.0,0.1,0.0,0.355,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,212760.8,213757.6,178160.0,179160.0,71.16,99.659
88,164,3.5,17.0,0.0,0.355,0.0,0.001,0.995,0.883,0.0,0.0011325028312570782,995,883,0,1,202797.6,215791.6,168200.0,181200.0,99.842,116.553
89,393,9.0,15.0,0.0,0.355,0.0,0.0,0.994,1.0,0.0,0.0,994,1000,0,0,204834.8,215792.8,170240.0,181200.0,95.149,111.252
90,79,1.5,16.0,0.009,0.355,0.009,0.0,0.313,0.184,0.02875399361022364,0.0,313,184,9,0,211831.6,211113.2,177240.0,176520.0,71.853,72.841
91,347,8.0,11.0,0.0,0.355,0.0,0.002,1.0,1.0,0.0,0.002,1000,1000,0,2,209793.2,216072.8,175200.0,181480.0,111.747,67.736
92,281,6.5,8.0,0.0,0.355,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,211751.2,215834.0,177160.0,181240.0,116.063,182.228
93,103,2.0,19.0,0.0,0.355,0.0,0.001,0.985,0.745,0.0,0.0013422818791946308,985,745,0,1,209158.4,217479.2,174560.0,182880.0,54.156,181.304
94,133,3.0,7.0,0.0,0.355,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210250.8,212114.0,175660.0,177520.0,121.516,38.661
95,372,8.5,15.0,0.0,0.355,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,215975.6,214794.4,181380.0,180200.0,134.256,144.417
96,339,8.0,3.0,0.0,0.355,0.0,0.011,1.0,1.0,0.0,0.011,1000,1000,0,11,208754.4,211720.0,174160.0,177120.0,32.478,107.616
97,425,10.0,5.0,0.0,0.355,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,203037.6,209469.6,168440.0,174880.0,105.97,86.281
98,268,6.0,16.0,0.0,0.355,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206892.4,215300.0,172300.0,180700.0,96.707,88.594
99,240,5.5,9.0,0.0,0.355,0.0,0.0,1.0,0.996,0.0,0.0,1000,996,0,0,204887.6,214792.0,170300.0,180200.0,51.02,82.53
100,190,4.5,1.0,0.0,0.355,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,211716.4,216336.4,177120.0,181740.0,94.144,98.208
