step,candidate_idx,kdist,kmono,objective_value,best_so_far,q_3nq9,q_4jsz,v_3nq9,v_4jsz,success_3nq9,success_4jsz,n_valid_3nq9,n_valid_4jsz,n_success_valid_3nq9,n_success_valid_4jsz,qpu_access_time_3nq9,qpu_access_time_4jsz,qpu_sampling_time_3nq9,qpu_sampling_time_4jsz,sample_elapsed_sec_3nq9,sample_elapsed_sec_4jsz
15,117,2.5,12.0,0.004,0.023,0.004,0.0,1.0,0.999,0.004,0.0,1000,999,4,0,219608.4,207423.2,185020.0,172840.0,100.161,120.914
16,340,8.0,4.0,0.0,0.023,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,214293.6,214571.6,179700.0,179980.0,62.72,46.271
17,212,5.0,2.0,0.0,0.023,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,204788.0,212152.8,170200.0,177560.0,58.781,158.954
18,391,9.0,13.0,0.0,0.023,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,209572.0,213036.4,174980.0,178440.0,68.785,68.698
19,169,4.0,1.0,0.0,0.023,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,207333.2,209646.4,172740.0,175060.0,109.194,103.215
20,161,3.5,14.0,0.001,0.023,0.001,0.033,0.915,0.659,0.001092896174863388,0.05007587253414264,915,659,1,33,217714.0,212470.8,183120.0,177880.0,61.014,105.535
21,311,7.0,17.0,0.0,0.023,0.0,0.012,1.0,1.0,0.0,0.012,1000,1000,0,12,203291.6,213530.8,168700.0,178940.0,2.39,80.572
22,142,3.0,16.0,0.0,0.023,0.0,0.0,0.986,0.101,0.0,0.0,986,101,0,0,212970.8,212397.6,178380.0,177800.0,49.486,46.289
23,35,0.5,14.0,0.011,0.023,0.011,0.001,0.342,0.992,0.03216374269005848,0.0010080645161290322,342,992,11,1,203250.0,211874.4,168660.0,177280.0,116.218,146.822
24,167,3.5,20.0,0.0,0.023,0.0,0.116,0.983,0.994,0.0,0.11670020120724346,983,994,0,116,210574.8,217757.2,175980.0,183160.0,115.368,91.537
25,245,5.5,14.0,0.448,0.448,0.448,0.003,0.997,1.0,0.4493480441323972,0.003,997,1000,448,3,210017.6,213016.8,175420.0,178420.0,38.189,93.35
26,330,7.5,15.0,0.0,0.448,0.0,0.241,1.0,1.0,0.0,0.241,1000,1000,0,241,203392.0,217190.0,168800.0,182600.0,120.269,146.502
27,201,4.5,12.0,0.0,0.448,0.0,0.184,0.981,1.0,0.0,0.184,981,1000,0,184,217372.4,219749.2,182780.0,185160.0,37.069,76.357
28,246,5.5,15.0,0.0,0.448,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,213392.0,212536.4,178800.0,177940.0,75.793,58.171
29,15,0.1,15.0,0.677,0.677,0.677,0.001,0.72,0.19,0.9402777777777778,0.005263157894736842,720,190,677,1,209300.0,216568.0,174700.0,181980.0,95.41,127.166
30,338,8.0,2.0,0.0,0.677,0.0,0.001,1.0,1.0,0.0,0.001,1000,1000,0,1,213931.6,212469.2,179340.0,177880.0,84.228,181.089
31,84,2.0,0.1,0.0,0.677,0.0,0.025,1.0,1.0,0.0,0.025,1000,1000,0,25,207838.8,214292.8,173240.0,179700.0,43.936,149.746
32,155,3.5,8.0,0.011,0.677,0.011,0.0,0.983,1.0,0.011190233977619531,0.0,983,1000,11,0,212758.0,215834.0,178160.0,181240.0,61.244,94.206
33,82,1.5,19.0,0.19,0.677,0.19,0.008,0.286,0.328,0.6643356643356644,0.024390243902439025,286,328,190,8,201650.8,217617.2,167060.0,183020.0,108.18,120.022
34,422,10.0,2.0,0.0,0.677,0.0,0.0,1.0,0.99,0.0,0.0,1000,990,0,0,205434.0,210432.8,170840.0,175840.0,116.261,53.675
35,173,4.0,5.0,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,205692.8,218110.4,171100.0,183520.0,85.695,109.63
36,158,3.5,11.0,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,212011.6,209932.8,177420.0,175340.0,58.782,95.066
37,104,2.0,20.0,0.034,0.677,0.034,0.576,0.621,0.712,0.05475040257648953,0.8089887640449438,621,712,34,576,206422.8,209690.4,171840.0,175100.0,92.876,109.646
38,418,9.5,19.0,0.0,0.677,0.0,0.714,1.0,0.984,0.0,0.725609756097561,1000,984,0,714,205332.0,211748.0,170740.0,177160.0,138.12,146.542
39,71,1.5,8.0,0.0,0.677,0.0,0.0,1.0,0.997,0.0,0.0,1000,997,0,0,211520.0,212215.6,176920.0,177620.0,82.829,71.52
40,144,3.0,18.0,0.0,0.677,0.0,0.027,0.085,0.858,0.0,0.03146853146853147,85,858,0,27,208576.0,215969.2,173980.0,181380.0,122.89,128.223
41,8,0.1,8.0,0.0,0.677,0.0,0.007,1.0,1.0,0.0,0.007,1000,1000,0,7,211713.6,210470.0,177120.0,175880.0,38.964,74.837
42,218,5.0,8.0,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210213.6,218247.6,175620.0,183660.0,117.701,120.812
43,45,1.0,3.0,0.003,0.677,0.003,0.026,1.0,1.0,0.003,0.026,1000,1000,3,26,218377.2,211154.0,183780.0,176560.0,47.193,79.799
44,308,7.0,14.0,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,215030.4,213013.2,180440.0,178420.0,91.884,72.313
45,170,4.0,2.0,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,209108.4,210328.4,174520.0,175740.0,79.781,93.793
46,123,2.5,18.0,0.0,0.677,0.0,0.0,0.112,0.979,0.0,0.0,112,979,0,0,205696.0,213699.2,171100.0,179100.0,69.605,98.952
47,67,1.5,4.0,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,214832.8,212072.8,180240.0,177480.0,64.148,120.055
48,424,10.0,4.0,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,200514.0,217075.2,165920.0,182480.0,122.385,106.207
49,159,3.5,12.0,0.198,0.677,0.198,0.015,0.475,0.922,0.4168421052631579,0.016268980477223426,475,922,198,15,209193.2,212219.2,174600.0,177620.0,101.368,60.802
50,293,6.5,20.0,0.0,0.677,0.0,0.008,1.0,1.0,0.0,0.008,1000,1000,0,8,211390.0,208754.0,176800.0,174160.0,96.471,119.612
51,401,9.5,2.0,0.534,0.677,0.534,0.0,1.0,1.0,0.534,0.0,1000,1000,534,0,204012.8,210211.6,169420.0,175620.0,66.3,66.06
52,286,6.5,13.0,0.001,0.677,0.001,0.001,1.0,0.998,0.001,0.001002004008016032,1000,998,1,1,215188.8,213291.6,180600.0,178700.0,60.889,75.077
53,53,1.0,11.0,0.008,0.677,0.008,0.0,0.149,0.996,0.053691275167785234,0.0,149,996,8,0,212118.4,214037.6,177520.0,179440.0,77.712,106.252
54,393,9.0,15.0,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,214289.2,213697.2,179700.0,179100.0,65.473,32.903
55,402,9.5,3.0,0.001,0.677,0.001,0.0,1.0,1.0,0.001,0.0,1000,1000,1,0,205572.8,218250.8,170980.0,183660.0,58.685,59.142
56,241,5.5,10.0,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,215248.8,213576.8,180660.0,178980.0,67.41,68.234
57,252,6.0,0.1,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,215653.2,215111.6,181060.0,180520.0,89.965,121.223
58,426,10.0,6.0,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,207334.8,211516.4,172740.0,176920.0,88.162,83.448
59,430,10.0,10.0,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210756.4,215198.8,176160.0,180600.0,80.11,70.623
60,325,7.5,10.0,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206194.4,212891.2,171600.0,178300.0,73.879,116.402
61,61,1.0,19.0,0.0,0.677,0.0,0.0,0.001,0.888,0.0,0.0,1,888,0,0,215576.4,214894.4,180980.0,180300.0,61.778,94.729
62,435,10.0,15.0,0.0,0.677,0.0,0.001,1.0,0.989,0.0,0.0010111223458038423,1000,989,0,1,214515.2,216837.6,179920.0,182240.0,60.93,76.543
63,138,3.0,12.0,0.0,0.677,0.0,0.115,1.0,0.731,0.0,0.1573187414500684,1000,731,0,115,207469.6,212538.4,172880.0,177940.0,53.788,90.232
64,247,5.5,16.0,0.001,0.677,0.001,0.022,1.0,0.999,0.001,0.022022022022022022,1000,999,1,22,214256.4,207110.4,179660.0,172520.0,131.583,71.454
65,264,6.0,12.0,0.052,0.677,0.052,0.0,1.0,1.0,0.052,0.0,1000,1000,52,0,211372.0,214900.8,176780.0,180300.0,61.092,183.003
66,29,0.5,8.0,0.0,0.677,0.0,0.002,0.996,0.794,0.0,0.0025188916876574307,996,794,0,2,204567.2,209759.6,169980.0,175160.0,64.758,100.4
67,221,5.0,11.0,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,208931.2,211334.0,174340.0,176740.0,1.945,85.449
68,299,7.0,5.0,0.0,0.677,0.0,0.095,1.0,1.0,0.0,0.095,1000,1000,0,95,204037.2,213034.8,169440.0,178440.0,58.114,52.739
69,345,8.0,9.0,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,203754.8,216975.6,169160.0,182380.0,106.516,53.376
70,284,6.5,11.0,0.0,0.677,0.0,0.024,1.0,1.0,0.0,0.024,1000,1000,0,24,199693.6,211516.4,165100.0,176920.0,96.18,62.944
71,404,9.5,5.0,0.0,0.677,0.0,0.009,1.0,1.0,0.0,0.009,1000,1000,0,9,215800.4,209935.2,181200.0,175340.0,75.625,54.845
72,378,9.0,0.1,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,201756.0,212517.6,167160.0,177920.0,105.196,93.444
73,213,5.0,3.0,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,204474.0,214016.0,169880.0,179420.0,61.022,79.557
74,266,6.0,14.0,0.0,0.677,0.0,0.026,0.909,1.0,0.0,0.026,909,1000,0,26,203898.0,216290.4,169300.0,181700.0,59.761,154.539
75,31,0.5,10.0,0.0,0.677,0.0,0.0,1.0,0.994,0.0,0.0,1000,994,0,0,210616.0,209972.8,176020.0,175380.0,94.593,88.841
76,10,0.1,10.0,0.001,0.677,0.001,0.001,1.0,0.935,0.001,0.0010695187165775401,1000,935,1,1,205687.2,212755.6,171100.0,178160.0,152.367,62.568
77,427,10.0,7.0,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,203073.2,212010.0,168480.0,177420.0,89.38,48.526
78,220,5.0,10.0,0.005,0.677,0.005,0.001,0.91,1.0,0.005494505494505495,0.001,910,1000,5,1,220148.4,211842.4,185560.0,177240.0,58.233,67.087
79,290,6.5,17.0,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,207442.8,214294.4,172840.0,179700.0,96.861,97.594
80,414,9.5,15.0,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,202393.2,215654.0,167800.0,181060.0,89.374,96.814
81,191,4.5,2.0,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210338.4,214015.6,175740.0,179420.0,115.074,136.331
82,388,9.0,10.0,0.0,0.677,0.0,0.87,1.0,1.0,0.0,0.87,1000,1000,0,870,204432.4,211396.0,169840.0,176800.0,100.96,102.033
83,186,4.0,18.0,0.167,0.677,0.167,0.0,0.422,0.496,0.3957345971563981,0.0,422,496,167,0,204574.8,210612.8,169980.0,176020.0,76.75,87.704
84,174,4.0,6.0,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,211892.4,212756.4,177300.0,178160.0,97.857,57.817
85,32,0.5,11.0,0.001,0.677,0.001,0.0,0.992,0.049,0.0010080645161290322,0.0,992,49,1,0,212436.8,213430.4,177840.0,178840.0,81.383,51.097
86,211,5.0,1.0,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206437.2,214695.2,171840.0,180100.0,85.537,143.6
87,114,2.5,9.0,0.132,0.677,0.132,0.001,0.996,1.0,0.13253012048192772,0.001,996,1000,132,1,205972.8,212940.4,171380.0,178340.0,72.157,82.361
88,33,0.5,12.0,0.0,0.677,0.0,0.135,0.973,0.517,0.0,0.2611218568665377,973,517,0,135,209900.8,219661.2,175300.0,185060.0,72.913,43.932
89,43,1.0,1.0,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,211982.0,211237.2,177380.0,176620.0,76.664,30.417
90,2,0.1,2.0,0.013,0.677,0.013,0.0,1.0,0.999,0.013,0.0,1000,999,13,0,205622.4,212720.4,171020.0,178120.0,112.924,127.366
91,74,1.5,11.0,0.0,0.677,0.0,0.004,0.011,1.0,0.0,0.004,11,1000,0,4,216076.0,210208.4,181480.0,175620.0,31.831,77.631
92,394,9.0,16.0,0.063,0.677,0.063,0.0,0.997,1.0,0.06318956870611836,0.0,997,1000,63,0,203572.8,214837.2,168980.0,180240.0,96.848,69.281
93,134,3.0,8.0,0.001,0.677,0.001,0.0,1.0,0.999,0.001,0.0,1000,999,1,0,205437.2,214695.6,170840.0,180100.0,98.902,45.545
94,197,4.5,8.0,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,209148.4,212208.0,174560.0,177620.0,46.504,75.347
95,178,4.0,10.0,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,209692.8,212474.0,175100.0,177880.0,57.709,85.992
96,238,5.5,7.0,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,207793.6,211470.4,173200.0,176880.0,80.138,54.729
97,52,1.0,10.0,0.002,0.677,0.002,0.109,0.987,0.279,0.002026342451874367,0.3906810035842294,987,279,2,109,208031.2,206258.4,173440.0,171660.0,117.002,97.694
98,215,5.0,5.0,0.0,0.677,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,211264.0,216574.0,176660.0,181980.0,51.805,113.488
99,196,4.5,7.0,0.0,0.677,0.0,0.579,1.0,1.0,0.0,0.579,1000,1000,0,579,218377.6,213254.4,183780.0,178660.0,98.285,72.168
100,100,2.0,16.0,0.002,0.677,0.002,0.004,0.8,0.402,0.0025,0.009950248756218905,800,402,2,4,211762.4,204794.4,177160.0,170200.0,85.599,92.691
