mode,query_tag,ligand,kdist,kmono,n_reads,n_valid,n_success_valid,validity_rate,success_rate,quality,qpu_access_time,qpu_sampling_time,sample_elapsed_sec,mRMSD,avg_RMSD,physical_qubits,max_chain_length,raw_case_id,step,candidate_idx,objective,objective_value,best_so_far
qpu,prereg_3nq9_bo_s20260804002_s015,4jsz,1.5,19.0,1000,599,24,0.599,0.04006677796327212,0.024,211611.6,177020.0,128.02,1.1749625525947618,4.1284489148580965,2395.0,26.0,4jsz_Kdist1.500_Kmono19.000,15,82,quality_3nq9,0.0,0.217
qpu,prereg_3nq9_bo_s20260804002_s016,3nq9,2.5,8.0,1000,1000,0,1.0,0.0,0.0,205013.6,170420.0,157.592,5.33591745204371,5.6520508,1970.0,22.0,3nq9_Kdist2.500_Kmono8.000,16,113,quality_3nq9,0.0,0.217
qpu,prereg_3nq9_bo_s20260804002_s016,4jsz,2.5,8.0,1000,1000,19,1.0,0.019,0.019,214572.4,179980.0,85.791,0.8031105674683836,4.5245807,2548.0,29.0,4jsz_Kdist2.500_Kmono8.000,16,113,quality_3nq9,0.0,0.217
qpu,prereg_3nq9_bo_s20260804002_s017,3nq9,2.5,17.0,1000,515,20,0.515,0.038834951456310676,0.02,203106.0,168520.0,77.499,1.6548738622626173,4.2695378640776696,2197.0,26.0,3nq9_Kdist2.500_Kmono17.000,17,122,quality_3nq9,0.02,0.217
qpu,prereg_3nq9_bo_s20260804002_s017,4jsz,2.5,17.0,1000,994,0,0.994,0.0,0.0,205334.0,170740.0,118.246,2.5272818402386363,4.337279376257545,2491.0,26.0,4jsz_Kdist2.500_Kmono17.000,17,122,quality_3nq9,0.02,0.217
qpu,prereg_3nq9_bo_s20260804002_s018,3nq9,0.1,4.0,1000,1000,1,1.0,0.001,0.001,200568.0,165980.0,80.539,1.915957242962179,3.9814868000000003,2097.0,23.0,3nq9_Kdist0.100_Kmono4.000,18,4,quality_3nq9,0.001,0.217
qpu,prereg_3nq9_bo_s20260804002_s018,4jsz,0.1,4.0,1000,1000,0,1.0,0.0,0.0,217823.2,183240.0,135.313,3.2087122655072045,4.1937503,2331.0,25.0,4jsz_Kdist0.100_Kmono4.000,18,4,quality_3nq9,0.001,0.217
qpu,prereg_3nq9_bo_s20260804002_s019,3nq9,0.5,8.0,1000,1000,1,1.0,0.001,0.001,214936.4,180340.0,83.884,1.8255964300054424,6.577236399999999,2086.0,23.0,3nq9_Kdist0.500_Kmono8.000,19,29,quality_3nq9,0.001,0.217
qpu,prereg_3nq9_bo_s20260804002_s019,4jsz,0.5,8.0,1000,1000,1,1.0,0.001,0.001,210830.8,176240.0,161.47,1.9994351659154361,2.3680409,2300.0,25.0,4jsz_Kdist0.500_Kmono8.000,19,29,quality_3nq9,0.001,0.217
qpu,prereg_3nq9_bo_s20260804002_s020,3nq9,3.0,13.0,1000,448,0,0.448,0.0,0.0,209688.4,175100.0,45.932,2.2175917117449737,3.4098705357142856,2301.0,28.0,3nq9_Kdist3.000_Kmono13.000,20,139,quality_3nq9,0.0,0.217
qpu,prereg_3nq9_bo_s20260804002_s020,4jsz,3.0,13.0,1000,1000,0,1.0,0.0,0.0,215153.6,180560.0,101.45,2.8632138203825934,4.059352,2575.0,29.0,4jsz_Kdist3.000_Kmono13.000,20,139,quality_3nq9,0.0,0.217
qpu,prereg_3nq9_bo_s20260804002_s021,3nq9,2.5,10.0,1000,997,1,0.997,0.0010030090270812437,0.001,214294.4,179700.0,33.148,1.9811848946594763,5.5582632898696085,2559.0,31.0,3nq9_Kdist2.500_Kmono10.000,21,115,quality_3nq9,0.001,0.217
qpu,prereg_3nq9_bo_s20260804002_s021,4jsz,2.5,10.0,1000,998,1,0.998,0.001002004008016032,0.001,210789.6,176200.0,148.351,1.6621715033898592,4.031657915831663,2363.0,25.0,4jsz_Kdist2.500_Kmono10.000,21,115,quality_3nq9,0.001,0.217
qpu,prereg_3nq9_bo_s20260804002_s022,3nq9,3.0,9.0,1000,1000,0,1.0,0.0,0.0,210078.0,175480.0,91.621,2.6309964050649723,4.7731106,2094.0,25.0,3nq9_Kdist3.000_Kmono9.000,22,135,quality_3nq9,0.0,0.217
qpu,prereg_3nq9_bo_s20260804002_s022,4jsz,3.0,9.0,1000,657,0,0.657,0.0,0.0,214297.6,179700.0,49.374,2.4280520999352544,4.994940334855404,2754.0,28.0,4jsz_Kdist3.000_Kmono9.000,22,135,quality_3nq9,0.0,0.217
qpu,prereg_3nq9_bo_s20260804002_s023,3nq9,2.0,9.0,1000,1000,32,1.0,0.032,0.032,207930.8,173340.0,130.224,0.6238028534721507,5.0129668999999994,2084.0,24.0,3nq9_Kdist2.000_Kmono9.000,23,93,quality_3nq9,0.032,0.217
qpu,prereg_3nq9_bo_s20260804002_s023,4jsz,2.0,9.0,1000,999,60,0.999,0.06006006006006006,0.06,218517.2,183920.0,57.011,1.3147555526536365,3.3187772772772774,2837.0,30.0,4jsz_Kdist2.000_Kmono9.000,23,93,quality_3nq9,0.032,0.217
qpu,prereg_3nq9_bo_s20260804002_s024,3nq9,7.5,5.0,1000,1000,997,1.0,0.997,0.997,211077.6,176480.0,47.276,0.9783205282181192,1.5200383000000002,2251.0,28.0,3nq9_Kdist7.500_Kmono5.000,24,320,quality_3nq9,0.997,0.997
qpu,prereg_3nq9_bo_s20260804002_s024,4jsz,7.5,5.0,1000,1000,0,1.0,0.0,0.0,210837.6,176240.0,54.423,2.777181265847544,3.8199305999999997,2859.0,32.0,4jsz_Kdist7.500_Kmono5.000,24,320,quality_3nq9,0.997,0.997
qpu,prereg_3nq9_bo_s20260804002_s025,3nq9,7.0,5.0,1000,1000,0,1.0,0.0,0.0,201895.6,167300.0,126.851,3.6154560285152075,5.6572170999999996,2106.0,25.0,3nq9_Kdist7.000_Kmono5.000,25,299,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s025,4jsz,7.0,5.0,1000,1000,0,1.0,0.0,0.0,218113.2,183520.0,58.159,3.3359657826694873,3.9052821000000004,2533.0,27.0,4jsz_Kdist7.000_Kmono5.000,25,299,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s026,3nq9,8.0,5.0,1000,1000,0,1.0,0.0,0.0,209396.8,174800.0,73.177,3.281594610648806,5.3518945,2095.0,24.0,3nq9_Kdist8.000_Kmono5.000,26,341,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s026,4jsz,8.0,5.0,1000,1000,0,1.0,0.0,0.0,215478.4,180880.0,53.759,2.240590655305378,3.2623487,2835.0,30.0,4jsz_Kdist8.000_Kmono5.000,26,341,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s027,3nq9,7.5,6.0,1000,1000,0,1.0,0.0,0.0,208695.2,174100.0,58.199,3.630727513224656,5.1661725999999994,2267.0,26.0,3nq9_Kdist7.500_Kmono6.000,27,321,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s027,4jsz,7.5,6.0,1000,1000,0,1.0,0.0,0.0,217475.2,182880.0,37.816,2.470048417230754,4.2873434,2877.0,30.0,4jsz_Kdist7.500_Kmono6.000,27,321,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s028,3nq9,7.5,4.0,1000,1000,0,1.0,0.0,0.0,211834.8,177240.0,59.701,3.273172320717673,5.1145985000000005,2156.0,23.0,3nq9_Kdist7.500_Kmono4.000,28,319,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s028,4jsz,7.5,4.0,1000,1000,3,1.0,0.003,0.003,212022.8,177420.0,107.927,1.9714860119207331,2.8089674,2489.0,26.0,4jsz_Kdist7.500_Kmono4.000,28,319,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s029,3nq9,6.0,20.0,1000,1000,0,1.0,0.0,0.0,201195.6,166600.0,78.026,2.643091857493273,3.8222841,2217.0,28.0,3nq9_Kdist6.000_Kmono20.000,29,272,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s029,4jsz,6.0,20.0,1000,1000,59,1.0,0.059,0.059,213613.2,179020.0,137.415,1.5760339909626,3.754166599999999,2378.0,24.0,4jsz_Kdist6.000_Kmono20.000,29,272,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s030,3nq9,10.0,14.0,1000,1000,0,1.0,0.0,0.0,210395.6,175800.0,47.156,4.638174192173057,5.6404707,2256.0,27.0,3nq9_Kdist10.000_Kmono14.000,30,434,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s030,4jsz,10.0,14.0,1000,1000,0,1.0,0.0,0.0,207251.2,172660.0,87.798,2.4535406598985023,3.5583815999999997,2457.0,27.0,4jsz_Kdist10.000_Kmono14.000,30,434,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s031,3nq9,4.5,0.1,1000,1000,0,1.0,0.0,0.0,213516.0,178920.0,116.253,2.8036904531986875,4.5659632000000006,1991.0,23.0,3nq9_Kdist4.500_Kmono0.100,31,189,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s031,4jsz,4.5,0.1,1000,1000,0,1.0,0.0,0.0,219017.6,184420.0,94.476,2.293807868702117,3.186982499999999,2609.0,29.0,4jsz_Kdist4.500_Kmono0.100,31,189,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s032,3nq9,10.0,0.1,1000,1000,0,1.0,0.0,0.0,204930.0,170340.0,44.737,3.9535102323205664,4.4877313,2239.0,27.0,3nq9_Kdist10.000_Kmono0.100,32,420,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s032,4jsz,10.0,0.1,1000,1000,813,1.0,0.813,0.813,215934.8,181340.0,119.912,1.3136109368762807,1.7337131,2367.0,24.0,4jsz_Kdist10.000_Kmono0.100,32,420,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s033,3nq9,7.5,16.0,1000,1000,0,1.0,0.0,0.0,203076.4,168480.0,85.356,4.49804803615328,5.4711301,2106.0,24.0,3nq9_Kdist7.500_Kmono16.000,33,331,quality_3nq9,0.0,0.997
qpu,prereg_3nq9_bo_s20260804002_s033,4jsz,7.5,16.0,1000,999,0,0.999,0.0,0.0,219513.6,184920.0,96.156,2.0054648463635565,3.126972172172172,2461.0,26.0,4jsz_Kdist7.500_Kmono16.000,33,331,quality_3nq9,0.0,0.997
