mode,query_tag,ligand,kdist,kmono,n_reads,n_valid,n_success_valid,validity_rate,success_rate,quality,qpu_access_time,qpu_sampling_time,sample_elapsed_sec,mRMSD,avg_RMSD,physical_qubits,max_chain_length,raw_case_id,step,candidate_idx,objective,objective_value,best_so_far
qpu,prereg_3nq9_random_s20260804102_s025,4jsz,1.0,18.0,1000,394,1,0.394,0.0025380710659898475,0.001,211514.0,176920.0,77.26,1.5660577894828769,3.0541180203045686,2475.0,25.0,4jsz_Kdist1.000_Kmono18.000,25,60,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s026,3nq9,0.1,18.0,1000,806,199,0.806,0.24689826302729528,0.199,219114.0,184520.0,93.025,1.5670165921265793,4.967915012406948,2066.0,25.0,3nq9_Kdist0.100_Kmono18.000,26,18,quality_3nq9,0.199,0.233
qpu,prereg_3nq9_random_s20260804102_s026,4jsz,0.1,18.0,1000,477,2,0.477,0.0041928721174004195,0.002,204831.2,170240.0,66.342,1.8039636914306223,3.977241509433963,2649.0,28.0,4jsz_Kdist0.100_Kmono18.000,26,18,quality_3nq9,0.199,0.233
qpu,prereg_3nq9_random_s20260804102_s027,3nq9,9.0,2.0,1000,1000,0,1.0,0.0,0.0,211894.4,177300.0,89.169,4.9490763807461144,7.06119,2331.0,28.0,3nq9_Kdist9.000_Kmono2.000,27,380,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s027,4jsz,9.0,2.0,1000,1000,1,1.0,0.001,0.001,211323.6,176740.0,65.002,1.9071218611415761,2.9299025999999997,2678.0,27.0,4jsz_Kdist9.000_Kmono2.000,27,380,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s028,3nq9,2.5,14.0,1000,998,25,0.998,0.025050100200400802,0.025,209194.8,174600.0,68.625,1.1477657644310535,5.047129158316634,2341.0,27.0,3nq9_Kdist2.500_Kmono14.000,28,119,quality_3nq9,0.025,0.233
qpu,prereg_3nq9_random_s20260804102_s028,4jsz,2.5,14.0,1000,997,2,0.997,0.0020060180541624875,0.002,214746.4,180160.0,78.597,1.8210691914367259,3.9211229689067197,2474.0,26.0,4jsz_Kdist2.500_Kmono14.000,28,119,quality_3nq9,0.025,0.233
qpu,prereg_3nq9_random_s20260804102_s029,3nq9,4.0,12.0,1000,1000,0,1.0,0.0,0.0,210888.4,176300.0,71.457,3.9647640373941484,6.328760399999999,2087.0,25.0,3nq9_Kdist4.000_Kmono12.000,29,180,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s029,4jsz,4.0,12.0,1000,988,6,0.988,0.006072874493927126,0.006,214068.8,179480.0,131.949,1.0277520372152025,5.002127530364372,2405.0,26.0,4jsz_Kdist4.000_Kmono12.000,29,180,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s030,3nq9,4.0,18.0,1000,987,0,0.987,0.0,0.0,205697.6,171100.0,82.289,2.600876390757546,7.434036271529888,2076.0,25.0,3nq9_Kdist4.000_Kmono18.000,30,186,quality_3nq9,0.0,0.233
