step,candidate_idx,kdist,kmono,objective_value,best_so_far,q_3nq9,q_4jsz,v_3nq9,v_4jsz,success_3nq9,success_4jsz,n_valid_3nq9,n_valid_4jsz,n_success_valid_3nq9,n_success_valid_4jsz,qpu_access_time_3nq9,qpu_access_time_4jsz,qpu_sampling_time_3nq9,qpu_sampling_time_4jsz,sample_elapsed_sec_3nq9,sample_elapsed_sec_4jsz
67,362,8.5,5.0,0.0,0.438,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,216077.6,208894.0,181480.0,174300.0,141.96,103.447
68,177,4.0,9.0,0.001,0.438,0.001,0.0,0.972,1.0,0.00102880658436214,0.0,972,1000,1,0,201698.8,206661.6,167100.0,172060.0,128.97,89.528
69,420,10.0,0.1,0.0,0.438,0.0,0.318,1.0,1.0,0.0,0.318,1000,1000,0,318,216838.8,214761.6,182240.0,180160.0,45.724,70.297
70,436,10.0,16.0,0.0,0.438,0.0,0.005,1.0,0.998,0.0,0.00501002004008016,1000,998,0,5,213692.0,214938.4,179100.0,180340.0,71.875,86.742
71,82,1.5,19.0,0.0,0.438,0.0,0.063,0.016,0.855,0.0,0.07368421052631578,16,855,0,63,207691.2,215620.4,173100.0,181020.0,100.516,158.092
72,258,6.0,6.0,0.002,0.438,0.002,0.113,1.0,1.0,0.002,0.113,1000,1000,2,113,214071.2,208153.6,179480.0,173560.0,90.537,85.051
73,283,6.5,10.0,0.001,0.438,0.001,0.001,0.995,1.0,0.0010050251256281408,0.001,995,1000,1,1,205070.8,208756.0,170480.0,174160.0,104.864,103.418
74,183,4.0,15.0,0.0,0.438,0.0,0.0,0.655,1.0,0.0,0.0,655,1000,0,0,207159.2,202521.2,172560.0,167920.0,48.83,164.203
75,368,8.5,11.0,0.0,0.438,0.0,0.028,1.0,1.0,0.0,0.028,1000,1000,0,28,209481.2,208150.0,174880.0,173560.0,66.321,162.454
76,310,7.0,16.0,0.015,0.438,0.015,0.001,0.929,0.995,0.016146393972012917,0.0010050251256281408,929,995,15,1,199880.8,215078.0,165280.0,180480.0,82.895,65.737
77,135,3.0,9.0,0.0,0.438,0.0,0.001,1.0,1.0,0.0,0.001,1000,1000,0,1,215535.6,215333.2,180940.0,180740.0,163.837,57.823
78,225,5.0,15.0,0.0,0.438,0.0,0.001,1.0,1.0,0.0,0.001,1000,1000,0,1,206334.8,215160.4,171740.0,180560.0,80.969,84.223
79,326,7.5,11.0,0.0,0.438,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206194.8,211292.4,171600.0,176700.0,71.465,115.409
80,409,9.5,10.0,0.0,0.438,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,209611.6,211120.0,175020.0,176520.0,90.234,117.222
81,408,9.5,9.0,0.001,0.438,0.001,0.034,1.0,0.97,0.001,0.03505154639175258,1000,970,1,34,234315.2,216985.6,175660.0,182380.0,98.957,46.255
82,100,2.0,16.0,0.0,0.438,0.0,0.002,1.0,0.79,0.0,0.002531645569620253,1000,790,0,2,207794.4,210199.2,173200.0,175600.0,161.669,76.273
83,64,1.5,1.0,0.0,0.438,0.0,0.006,1.0,1.0,0.0,0.006,1000,1000,0,6,198341.6,210522.4,163740.0,175920.0,86.178,159.853
84,294,7.0,0.1,0.0,0.438,0.0,0.066,1.0,1.0,0.0,0.066,1000,1000,0,66,205692.4,215799.2,171100.0,181200.0,81.549,136.89
85,121,2.5,16.0,0.002,0.438,0.002,0.022,0.055,0.736,0.03636363636363636,0.029891304347826088,55,736,2,22,219114.8,215159.2,184520.0,180560.0,71.266,71.439
86,255,6.0,3.0,0.0,0.438,0.0,0.302,1.0,1.0,0.0,0.302,1000,1000,0,302,208080.0,214516.0,173480.0,179920.0,66.604,101.701
87,122,2.5,17.0,0.0,0.438,0.0,0.103,0.233,0.995,0.0,0.1035175879396985,233,995,0,103,205114.8,219261.2,170520.0,184660.0,45.99,115.204
88,140,3.0,14.0,0.033,0.438,0.033,0.005,0.974,0.999,0.033880903490759756,0.005005005005005005,974,999,33,5,210574.8,212156.4,175980.0,177560.0,66.685,116.695
89,136,3.0,10.0,0.0,0.438,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,216935.6,213007.2,182340.0,178420.0,50.858,56.485
90,102,2.0,18.0,0.0,0.438,0.0,0.003,0.998,0.405,0.0,0.007407407407407408,998,405,0,3,207725.6,219758.4,173120.0,185160.0,78.633,56.6
91,196,4.5,7.0,0.013,0.438,0.013,0.0,1.0,1.0,0.013,0.0,1000,1000,13,0,207216.8,212111.2,172620.0,177520.0,58.653,89.557
92,152,3.5,5.0,0.0,0.438,0.0,0.001,1.0,1.0,0.0,0.001,1000,1000,0,1,208608.8,217079.6,174020.0,182480.0,70.496,89.638
93,48,1.0,6.0,0.0,0.438,0.0,0.0,0.999,1.0,0.0,0.0,999,1000,0,0,207835.2,215331.6,173240.0,180740.0,79.23,95.711
94,323,7.5,8.0,0.0,0.438,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,211254.4,214190.8,176660.0,179600.0,122.136,85.084
95,47,1.0,5.0,0.001,0.438,0.001,0.0,1.0,1.0,0.001,0.0,1000,1000,1,0,212513.2,209654.4,177920.0,175060.0,90.154,141.523
96,16,0.1,16.0,0.001,0.438,0.001,0.0,0.3,0.879,0.0033333333333333335,0.0,300,879,1,0,214438.0,208438.4,179840.0,173840.0,73.658,56.869
97,49,1.0,7.0,0.0,0.438,0.0,0.333,1.0,1.0,0.0,0.333,1000,1000,0,333,210837.2,215800.0,176240.0,181200.0,81.337,138.588
98,205,4.5,16.0,0.001,0.438,0.001,0.0,1.0,0.735,0.001,0.0,1000,735,1,0,215796.4,209650.8,181200.0,175060.0,49.981,37.205
99,433,10.0,13.0,0.0,0.438,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,204930.0,212710.4,170340.0,178120.0,78.613,133.46
100,265,6.0,13.0,0.0,0.438,0.0,0.105,1.0,1.0,0.0,0.105,1000,1000,0,105,205537.6,217334.0,170940.0,182740.0,154.609,159.628
