step,candidate_idx,kdist,kmono,objective_value,best_so_far,q_3nq9,q_4jsz,v_3nq9,v_4jsz,success_3nq9,success_4jsz,n_valid_3nq9,n_valid_4jsz,n_success_valid_3nq9,n_success_valid_4jsz,qpu_access_time_3nq9,qpu_access_time_4jsz,qpu_sampling_time_3nq9,qpu_sampling_time_4jsz,sample_elapsed_sec_3nq9,sample_elapsed_sec_4jsz
79,278,6.5,5.0,0.0,0.63,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,216439.6,210618.0,181840.0,176020.0,112.12,86.758
80,192,4.5,3.0,0.0,0.63,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,204937.2,219113.2,170340.0,184520.0,105.99,104.276
81,281,6.5,8.0,0.28,0.63,0.0,0.28,1.0,0.651,0.0,0.43010752688172044,1000,651,0,280,212390.4,210577.2,177800.0,175980.0,37.697,93.482
82,117,2.5,12.0,0.001,0.63,0.0,0.001,1.0,0.997,0.0,0.0010030090270812437,1000,997,0,1,207536.8,210893.6,172940.0,176300.0,93.414,93.792
83,409,9.5,10.0,0.0,0.63,0.001,0.0,1.0,1.0,0.001,0.0,1000,1000,1,0,208334.0,211512.8,173740.0,176920.0,62.813,89.414
84,47,1.0,5.0,0.001,0.63,0.0,0.001,1.0,1.0,0.0,0.001,1000,1000,0,1,211193.6,218902.0,176600.0,184300.0,122.358,56.39
85,109,2.5,4.0,0.0,0.63,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,215336.4,210615.2,180740.0,176020.0,120.872,69.602
86,243,5.5,12.0,0.012,0.63,0.0,0.012,1.0,0.176,0.0,0.06818181818181818,1000,176,0,12,210112.4,214435.6,175520.0,179840.0,61.046,75.036
87,413,9.5,14.0,0.0,0.63,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,209070.4,212754.4,174480.0,178160.0,76.392,82.283
88,280,6.5,7.0,0.021,0.63,0.0,0.021,1.0,1.0,0.0,0.021,1000,1000,0,21,203009.2,213011.2,168420.0,178420.0,75.103,121.932
89,341,8.0,5.0,0.0,0.63,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,219520.4,213434.8,184920.0,178840.0,62.468,110.449
90,143,3.0,17.0,0.0,0.63,0.0,0.0,0.163,0.407,0.0,0.0,163,407,0,0,211978.4,211520.8,177380.0,176920.0,57.214,64.412
91,420,10.0,0.1,0.0,0.63,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,214194.4,211517.6,179600.0,176920.0,37.429,42.714
92,173,4.0,5.0,0.038,0.63,0.0,0.038,1.0,0.87,0.0,0.04367816091954023,1000,870,0,38,209477.6,209432.8,174880.0,174840.0,57.657,48.531
93,275,6.5,2.0,0.0,0.63,0.006,0.0,1.0,1.0,0.006,0.0,1000,1000,6,0,219752.0,210332.4,185160.0,175740.0,76.412,122.487
94,438,10.0,18.0,0.031,0.63,0.0,0.031,1.0,1.0,0.0,0.031,1000,1000,0,31,205193.6,210394.8,170600.0,175800.0,68.446,91.778
95,377,8.5,20.0,0.001,0.63,0.001,0.001,1.0,0.852,0.001,0.0011737089201877935,1000,852,1,1,208433.6,212613.2,173840.0,178020.0,116.691,99.39
96,4,0.1,4.0,0.003,0.63,0.0,0.003,1.0,1.0,0.0,0.003,1000,1000,0,3,212473.6,215893.2,177880.0,181300.0,148.606,69.999
97,78,1.5,15.0,0.0,0.63,0.0,0.0,0.957,0.911,0.0,0.0,957,911,0,0,208477.6,210612.8,173880.0,176020.0,134.134,88.502
98,0,0.1,0.1,0.057,0.63,0.003,0.057,1.0,1.0,0.003,0.057,1000,1000,3,57,214663.2,219530.4,180060.0,184920.0,50.179,53.185
99,390,9.0,12.0,0.005,0.63,0.0,0.005,1.0,1.0,0.0,0.005,1000,1000,0,5,205189.2,219392.4,170600.0,184800.0,119.149,80.634
100,101,2.0,17.0,0.364,0.63,0.0,0.364,0.999,0.949,0.0,0.3835616438356164,999,949,0,364,206837.6,212511.2,172240.0,177920.0,84.306,143.214
