mode,ligand,run_tag,run_idx,k_dist,k_mono,edge_cutoff,lagrange_multiplier,bqm_offset,n_samples,unique_samples,unique_sample_ratio,avg_selected_vars,energy_min,energy_avg,n_poses,mRMSD,avg_RMSD,success_rate,validity_rate,strict_success_rate,t_run_sec,tts_99_success_sec,tts_99_strict_sec,eval_elapsed_sec,sampler,solver,time_limit_sec,label,problem_id,problem_label,problem_data_id,qpu_access_sec,qpu_sampling_sec,run_time_sec,charge_time_sec,bqm_num_variables,bqm_num_interactions,spec_counts,embedding_path,embedding_hash,physical_qubits,max_chain_length,cqm_root,sample_root,eval_root,spec_path,samples_path,meta_path,report_csv,result_json
opt,3nq9,cqm_opt_bqm_lm30_r4_20260126_003354,4,1.5,18.0,1.87,30.0,0.0,1,1,1.0,8,-4.0,-4.0,1,6.0318,6.0318,0.0,1.0,0.0,1.941881,,,0.098,DWaveHybridSamplerAdapter,,30,QDock FAM CQM-to-BQM hybrid,818f9f40-1ee7-4751-8694-7c297fe4e3a3,QDock FAM CQM-to-BQM hybrid,0be05435-9f1e-40c6-b2b8-3e7b5de48d01,1.941881,,29.986226,29.986226,130,5154,"{'num_vars': 130, 'mono_constraints': 0, 'dist_constraints': 0, 'constraint_limit_hit': False}",,,,,./benchmarks/cqm_opt/workdir_fam_cqm,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm,./benchmarks/cqm_opt_bqm_from_cqm_eval,./benchmarks/cqm_opt/workdir_fam_cqm/3nq9/CQM/3nq9_ligand_cqm_spec.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/3nq9/cqm_opt_bqm_lm30_r4_20260126_003354/BQM/3nq9_ligand_samples.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/3nq9/cqm_opt_bqm_lm30_r4_20260126_003354/BQM/3nq9_ligand_sampler_meta.json,./benchmarks/cqm_opt_bqm_from_cqm_eval/3nq9/cqm_opt_bqm_lm30_r4_20260126_003354/3nq9_ligand_report.csv,./benchmarks/cqm_opt_bqm_from_cqm_eval/3nq9/cqm_opt_bqm_lm30_r4_20260126_003354/result.json
opt,3nq9,cqm_opt_bqm_lm30_r5_20260126_003506,5,1.5,18.0,1.87,30.0,0.0,1,1,1.0,8,-4.0,-4.0,1,2.4917,2.4917,0.0,1.0,0.0,1.957836,,,0.099,DWaveHybridSamplerAdapter,,30,QDock FAM CQM-to-BQM hybrid,e3d7f8dd-1943-4633-9186-a085c4d655a0,QDock FAM CQM-to-BQM hybrid,3290cee9-4c38-4192-a085-39eb9fd9d7c9,1.957836,,29.992857,29.992857,130,5154,"{'num_vars': 130, 'mono_constraints': 0, 'dist_constraints': 0, 'constraint_limit_hit': False}",,,,,./benchmarks/cqm_opt/workdir_fam_cqm,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm,./benchmarks/cqm_opt_bqm_from_cqm_eval,./benchmarks/cqm_opt/workdir_fam_cqm/3nq9/CQM/3nq9_ligand_cqm_spec.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/3nq9/cqm_opt_bqm_lm30_r5_20260126_003506/BQM/3nq9_ligand_samples.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/3nq9/cqm_opt_bqm_lm30_r5_20260126_003506/BQM/3nq9_ligand_sampler_meta.json,./benchmarks/cqm_opt_bqm_from_cqm_eval/3nq9/cqm_opt_bqm_lm30_r5_20260126_003506/3nq9_ligand_report.csv,./benchmarks/cqm_opt_bqm_from_cqm_eval/3nq9/cqm_opt_bqm_lm30_r5_20260126_003506/result.json
opt,3nq9,cqm_opt_bqm_lm100_r1_20260126_003621,1,1.5,18.0,1.87,100.0,0.0,1,1,1.0,8,-4.0,-4.0,1,3.9675,3.9675,0.0,1.0,0.0,1.953681,,,0.097,DWaveHybridSamplerAdapter,,30,QDock FAM CQM-to-BQM hybrid,d65f312d-5500-411a-a249-a6a8b4b38b45,QDock FAM CQM-to-BQM hybrid,86b720f5-addc-46a7-9381-658c2a0f135e,1.953681,,29.988563,29.988563,130,5154,"{'num_vars': 130, 'mono_constraints': 0, 'dist_constraints': 0, 'constraint_limit_hit': False}",,,,,./benchmarks/cqm_opt/workdir_fam_cqm,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm,./benchmarks/cqm_opt_bqm_from_cqm_eval,./benchmarks/cqm_opt/workdir_fam_cqm/3nq9/CQM/3nq9_ligand_cqm_spec.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/3nq9/cqm_opt_bqm_lm100_r1_20260126_003621/BQM/3nq9_ligand_samples.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/3nq9/cqm_opt_bqm_lm100_r1_20260126_003621/BQM/3nq9_ligand_sampler_meta.json,./benchmarks/cqm_opt_bqm_from_cqm_eval/3nq9/cqm_opt_bqm_lm100_r1_20260126_003621/3nq9_ligand_report.csv,./benchmarks/cqm_opt_bqm_from_cqm_eval/3nq9/cqm_opt_bqm_lm100_r1_20260126_003621/result.json
opt,3nq9,cqm_opt_bqm_lm100_r2_20260126_003734,2,1.5,18.0,1.87,100.0,0.0,1,1,1.0,8,-4.0,-4.0,1,6.7645,6.7645,0.0,1.0,0.0,1.94928,,,0.097,DWaveHybridSamplerAdapter,,30,QDock FAM CQM-to-BQM hybrid,7ac75aea-946d-4b99-873f-cbeaa557f6ee,QDock FAM CQM-to-BQM hybrid,ada9e2d1-1b53-4a2e-b28b-e60bb9a15463,1.94928,,30.000533,30.0,130,5154,"{'num_vars': 130, 'mono_constraints': 0, 'dist_constraints': 0, 'constraint_limit_hit': False}",,,,,./benchmarks/cqm_opt/workdir_fam_cqm,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm,./benchmarks/cqm_opt_bqm_from_cqm_eval,./benchmarks/cqm_opt/workdir_fam_cqm/3nq9/CQM/3nq9_ligand_cqm_spec.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/3nq9/cqm_opt_bqm_lm100_r2_20260126_003734/BQM/3nq9_ligand_samples.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/3nq9/cqm_opt_bqm_lm100_r2_20260126_003734/BQM/3nq9_ligand_sampler_meta.json,./benchmarks/cqm_opt_bqm_from_cqm_eval/3nq9/cqm_opt_bqm_lm100_r2_20260126_003734/3nq9_ligand_report.csv,./benchmarks/cqm_opt_bqm_from_cqm_eval/3nq9/cqm_opt_bqm_lm100_r2_20260126_003734/result.json
opt,3nq9,cqm_opt_bqm_lm100_r3_20260126_003850,3,1.5,18.0,1.87,100.0,0.0,1,1,1.0,8,-4.0,-4.0,1,5.4202,5.4202,0.0,1.0,0.0,1.954784,,,0.099,DWaveHybridSamplerAdapter,,30,QDock FAM CQM-to-BQM hybrid,3873bec7-5f91-4635-ad6e-5bdd6f121524,QDock FAM CQM-to-BQM hybrid,c2a44bae-f698-49c4-9cfd-1676bbb1a22a,1.954784,,29.987256,29.987256,130,5154,"{'num_vars': 130, 'mono_constraints': 0, 'dist_constraints': 0, 'constraint_limit_hit': False}",,,,,./benchmarks/cqm_opt/workdir_fam_cqm,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm,./benchmarks/cqm_opt_bqm_from_cqm_eval,./benchmarks/cqm_opt/workdir_fam_cqm/3nq9/CQM/3nq9_ligand_cqm_spec.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/3nq9/cqm_opt_bqm_lm100_r3_20260126_003850/BQM/3nq9_ligand_samples.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/3nq9/cqm_opt_bqm_lm100_r3_20260126_003850/BQM/3nq9_ligand_sampler_meta.json,./benchmarks/cqm_opt_bqm_from_cqm_eval/3nq9/cqm_opt_bqm_lm100_r3_20260126_003850/3nq9_ligand_report.csv,./benchmarks/cqm_opt_bqm_from_cqm_eval/3nq9/cqm_opt_bqm_lm100_r3_20260126_003850/result.json
opt,3nq9,cqm_opt_bqm_lm100_r4_20260126_004003,4,1.5,18.0,1.87,100.0,0.0,1,1,1.0,8,-4.0,-4.0,1,4.0653,4.0653,0.0,1.0,0.0,1.885799,,,0.098,DWaveHybridSamplerAdapter,,30,QDock FAM CQM-to-BQM hybrid,f83f53a2-423e-457c-8e92-c3749e7f396f,QDock FAM CQM-to-BQM hybrid,2b12deed-d68d-460a-b271-72810b66085b,1.885799,,29.993027,29.993027,130,5154,"{'num_vars': 130, 'mono_constraints': 0, 'dist_constraints': 0, 'constraint_limit_hit': False}",,,,,./benchmarks/cqm_opt/workdir_fam_cqm,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm,./benchmarks/cqm_opt_bqm_from_cqm_eval,./benchmarks/cqm_opt/workdir_fam_cqm/3nq9/CQM/3nq9_ligand_cqm_spec.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/3nq9/cqm_opt_bqm_lm100_r4_20260126_004003/BQM/3nq9_ligand_samples.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/3nq9/cqm_opt_bqm_lm100_r4_20260126_004003/BQM/3nq9_ligand_sampler_meta.json,./benchmarks/cqm_opt_bqm_from_cqm_eval/3nq9/cqm_opt_bqm_lm100_r4_20260126_004003/3nq9_ligand_report.csv,./benchmarks/cqm_opt_bqm_from_cqm_eval/3nq9/cqm_opt_bqm_lm100_r4_20260126_004003/result.json
opt,3nq9,cqm_opt_bqm_lm100_r5_20260126_004119,5,1.5,18.0,1.87,100.0,0.0,1,1,1.0,8,-4.0,-4.0,1,3.7742,3.7742,0.0,1.0,0.0,1.857118,,,0.101,DWaveHybridSamplerAdapter,,30,QDock FAM CQM-to-BQM hybrid,98e4e32f-a288-47e7-ab21-2bf9b647bb0a,QDock FAM CQM-to-BQM hybrid,93852694-4d77-45bc-bbc7-292eb74793b9,1.857118,,29.992704,29.992704,130,5154,"{'num_vars': 130, 'mono_constraints': 0, 'dist_constraints': 0, 'constraint_limit_hit': False}",,,,,./benchmarks/cqm_opt/workdir_fam_cqm,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm,./benchmarks/cqm_opt_bqm_from_cqm_eval,./benchmarks/cqm_opt/workdir_fam_cqm/3nq9/CQM/3nq9_ligand_cqm_spec.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/3nq9/cqm_opt_bqm_lm100_r5_20260126_004119/BQM/3nq9_ligand_samples.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/3nq9/cqm_opt_bqm_lm100_r5_20260126_004119/BQM/3nq9_ligand_sampler_meta.json,./benchmarks/cqm_opt_bqm_from_cqm_eval/3nq9/cqm_opt_bqm_lm100_r5_20260126_004119/3nq9_ligand_report.csv,./benchmarks/cqm_opt_bqm_from_cqm_eval/3nq9/cqm_opt_bqm_lm100_r5_20260126_004119/result.json
opt,4jsz,cqm_opt_bqm_lm1_r1_20260126_001043,1,1.5,18.0,1.87,1.0,0.0,1,1,1.0,10,-4.97,-4.97,1,2.3578,2.3578,0.0,1.0,0.0,1.788062,,,0.105,DWaveHybridSamplerAdapter,,30,QDock FAM CQM-to-BQM hybrid,e97d8665-c4c3-4140-be9d-69cc8df5526b,QDock FAM CQM-to-BQM hybrid,46eeaccf-26f7-4c9d-a31b-977bcfb45262,1.788062,,29.988955,29.988955,144,5428,"{'num_vars': 144, 'mono_constraints': 0, 'dist_constraints': 0, 'constraint_limit_hit': False}",,,,,./benchmarks/cqm_opt/workdir_fam_cqm,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm,./benchmarks/cqm_opt_bqm_from_cqm_eval,./benchmarks/cqm_opt/workdir_fam_cqm/4jsz/CQM/4jsz_ligand_cqm_spec.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/4jsz/cqm_opt_bqm_lm1_r1_20260126_001043/BQM/4jsz_ligand_samples.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/4jsz/cqm_opt_bqm_lm1_r1_20260126_001043/BQM/4jsz_ligand_sampler_meta.json,./benchmarks/cqm_opt_bqm_from_cqm_eval/4jsz/cqm_opt_bqm_lm1_r1_20260126_001043/4jsz_ligand_report.csv,./benchmarks/cqm_opt_bqm_from_cqm_eval/4jsz/cqm_opt_bqm_lm1_r1_20260126_001043/result.json
opt,4jsz,cqm_opt_bqm_lm1_r2_20260126_001200,2,1.5,18.0,1.87,1.0,0.0,1,1,1.0,10,-4.97,-4.97,1,2.3578,2.3578,0.0,1.0,0.0,1.848206,,,0.107,DWaveHybridSamplerAdapter,,30,QDock FAM CQM-to-BQM hybrid,d6d5d02a-b8f1-42e7-9e5f-281d433fd65e,QDock FAM CQM-to-BQM hybrid,8281a1a8-e657-4c10-8487-da829fb1c7ef,1.848206,,29.994708,29.994708,144,5428,"{'num_vars': 144, 'mono_constraints': 0, 'dist_constraints': 0, 'constraint_limit_hit': False}",,,,,./benchmarks/cqm_opt/workdir_fam_cqm,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm,./benchmarks/cqm_opt_bqm_from_cqm_eval,./benchmarks/cqm_opt/workdir_fam_cqm/4jsz/CQM/4jsz_ligand_cqm_spec.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/4jsz/cqm_opt_bqm_lm1_r2_20260126_001200/BQM/4jsz_ligand_samples.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/4jsz/cqm_opt_bqm_lm1_r2_20260126_001200/BQM/4jsz_ligand_sampler_meta.json,./benchmarks/cqm_opt_bqm_from_cqm_eval/4jsz/cqm_opt_bqm_lm1_r2_20260126_001200/4jsz_ligand_report.csv,./benchmarks/cqm_opt_bqm_from_cqm_eval/4jsz/cqm_opt_bqm_lm1_r2_20260126_001200/result.json
opt,4jsz,cqm_opt_bqm_lm1_r3_20260126_001313,3,1.5,18.0,1.87,1.0,0.0,1,1,1.0,10,-4.97,-4.97,1,2.401,2.401,0.0,1.0,0.0,1.953274,,,0.107,DWaveHybridSamplerAdapter,,30,QDock FAM CQM-to-BQM hybrid,6680c125-922d-495f-8f1c-188b99cdd025,QDock FAM CQM-to-BQM hybrid,64a6c86b-acdc-48e2-82a4-1dd57167cec5,1.953274,,29.994124,29.994124,144,5428,"{'num_vars': 144, 'mono_constraints': 0, 'dist_constraints': 0, 'constraint_limit_hit': False}",,,,,./benchmarks/cqm_opt/workdir_fam_cqm,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm,./benchmarks/cqm_opt_bqm_from_cqm_eval,./benchmarks/cqm_opt/workdir_fam_cqm/4jsz/CQM/4jsz_ligand_cqm_spec.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/4jsz/cqm_opt_bqm_lm1_r3_20260126_001313/BQM/4jsz_ligand_samples.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/4jsz/cqm_opt_bqm_lm1_r3_20260126_001313/BQM/4jsz_ligand_sampler_meta.json,./benchmarks/cqm_opt_bqm_from_cqm_eval/4jsz/cqm_opt_bqm_lm1_r3_20260126_001313/4jsz_ligand_report.csv,./benchmarks/cqm_opt_bqm_from_cqm_eval/4jsz/cqm_opt_bqm_lm1_r3_20260126_001313/result.json
opt,4jsz,cqm_opt_bqm_lm1_r4_20260126_001426,4,1.5,18.0,1.87,1.0,0.0,1,1,1.0,10,-4.97,-4.97,1,2.3578,2.3578,0.0,1.0,0.0,1.994888,,,0.108,DWaveHybridSamplerAdapter,,30,QDock FAM CQM-to-BQM hybrid,34c76cc4-cc8f-40eb-b7c0-89497a641bf4,QDock FAM CQM-to-BQM hybrid,298f3841-4f77-410d-aaaa-82d8c507ebfd,1.994888,,29.99904,29.99904,144,5428,"{'num_vars': 144, 'mono_constraints': 0, 'dist_constraints': 0, 'constraint_limit_hit': False}",,,,,./benchmarks/cqm_opt/workdir_fam_cqm,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm,./benchmarks/cqm_opt_bqm_from_cqm_eval,./benchmarks/cqm_opt/workdir_fam_cqm/4jsz/CQM/4jsz_ligand_cqm_spec.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/4jsz/cqm_opt_bqm_lm1_r4_20260126_001426/BQM/4jsz_ligand_samples.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/4jsz/cqm_opt_bqm_lm1_r4_20260126_001426/BQM/4jsz_ligand_sampler_meta.json,./benchmarks/cqm_opt_bqm_from_cqm_eval/4jsz/cqm_opt_bqm_lm1_r4_20260126_001426/4jsz_ligand_report.csv,./benchmarks/cqm_opt_bqm_from_cqm_eval/4jsz/cqm_opt_bqm_lm1_r4_20260126_001426/result.json
opt,4jsz,cqm_opt_bqm_lm1_r5_20260126_001540,5,1.5,18.0,1.87,1.0,0.0,1,1,1.0,10,-4.97,-4.97,1,2.401,2.401,0.0,1.0,0.0,1.943711,,,0.162,DWaveHybridSamplerAdapter,,30,QDock FAM CQM-to-BQM hybrid,0bb8a4ef-1a4b-4d05-8674-f4f1705857e4,QDock FAM CQM-to-BQM hybrid,77d2cd2d-462d-41c3-b3d3-13ee2819c7e9,1.943711,,29.985909,29.985909,144,5428,"{'num_vars': 144, 'mono_constraints': 0, 'dist_constraints': 0, 'constraint_limit_hit': False}",,,,,./benchmarks/cqm_opt/workdir_fam_cqm,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm,./benchmarks/cqm_opt_bqm_from_cqm_eval,./benchmarks/cqm_opt/workdir_fam_cqm/4jsz/CQM/4jsz_ligand_cqm_spec.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/4jsz/cqm_opt_bqm_lm1_r5_20260126_001540/BQM/4jsz_ligand_samples.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/4jsz/cqm_opt_bqm_lm1_r5_20260126_001540/BQM/4jsz_ligand_sampler_meta.json,./benchmarks/cqm_opt_bqm_from_cqm_eval/4jsz/cqm_opt_bqm_lm1_r5_20260126_001540/4jsz_ligand_report.csv,./benchmarks/cqm_opt_bqm_from_cqm_eval/4jsz/cqm_opt_bqm_lm1_r5_20260126_001540/result.json
opt,4jsz,cqm_opt_bqm_lm3_r1_20260126_001653,1,1.5,18.0,1.87,3.0,0.0,1,1,1.0,10,-4.97,-4.97,1,2.3578,2.3578,0.0,1.0,0.0,1.540535,,,0.112,DWaveHybridSamplerAdapter,,30,QDock FAM CQM-to-BQM hybrid,457912af-3421-432a-9fce-bb2feabf91bb,QDock FAM CQM-to-BQM hybrid,c70f3555-9a48-40a5-9ef4-6c4dbb2c3995,1.540535,,29.994552,29.994552,144,5428,"{'num_vars': 144, 'mono_constraints': 0, 'dist_constraints': 0, 'constraint_limit_hit': False}",,,,,./benchmarks/cqm_opt/workdir_fam_cqm,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm,./benchmarks/cqm_opt_bqm_from_cqm_eval,./benchmarks/cqm_opt/workdir_fam_cqm/4jsz/CQM/4jsz_ligand_cqm_spec.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/4jsz/cqm_opt_bqm_lm3_r1_20260126_001653/BQM/4jsz_ligand_samples.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/4jsz/cqm_opt_bqm_lm3_r1_20260126_001653/BQM/4jsz_ligand_sampler_meta.json,./benchmarks/cqm_opt_bqm_from_cqm_eval/4jsz/cqm_opt_bqm_lm3_r1_20260126_001653/4jsz_ligand_report.csv,./benchmarks/cqm_opt_bqm_from_cqm_eval/4jsz/cqm_opt_bqm_lm3_r1_20260126_001653/result.json
opt,4jsz,cqm_opt_bqm_lm3_r2_20260126_001808,2,1.5,18.0,1.87,3.0,0.0,1,1,1.0,10,-4.97,-4.97,1,2.401,2.401,0.0,1.0,0.0,1.890423,,,0.11,DWaveHybridSamplerAdapter,,30,QDock FAM CQM-to-BQM hybrid,9ca89190-0313-448f-a840-19bc6e26d31e,QDock FAM CQM-to-BQM hybrid,3a3de165-a652-4e8c-91f2-f20210cc05eb,1.890423,,29.989676,29.989676,144,5428,"{'num_vars': 144, 'mono_constraints': 0, 'dist_constraints': 0, 'constraint_limit_hit': False}",,,,,./benchmarks/cqm_opt/workdir_fam_cqm,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm,./benchmarks/cqm_opt_bqm_from_cqm_eval,./benchmarks/cqm_opt/workdir_fam_cqm/4jsz/CQM/4jsz_ligand_cqm_spec.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/4jsz/cqm_opt_bqm_lm3_r2_20260126_001808/BQM/4jsz_ligand_samples.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/4jsz/cqm_opt_bqm_lm3_r2_20260126_001808/BQM/4jsz_ligand_sampler_meta.json,./benchmarks/cqm_opt_bqm_from_cqm_eval/4jsz/cqm_opt_bqm_lm3_r2_20260126_001808/4jsz_ligand_report.csv,./benchmarks/cqm_opt_bqm_from_cqm_eval/4jsz/cqm_opt_bqm_lm3_r2_20260126_001808/result.json
opt,4jsz,cqm_opt_bqm_lm3_r3_20260126_002021,3,1.5,18.0,1.87,3.0,0.0,1,1,1.0,10,-4.97,-4.97,1,2.401,2.401,0.0,1.0,0.0,0.791948,,,0.11,DWaveHybridSamplerAdapter,,30,QDock FAM CQM-to-BQM hybrid,a3f3ee0c-c588-43d2-8580-fbf3679709bf,QDock FAM CQM-to-BQM hybrid,d02d3b20-2f86-423c-81eb-f1c2fa34325a,0.791948,,29.991809,29.991809,144,5428,"{'num_vars': 144, 'mono_constraints': 0, 'dist_constraints': 0, 'constraint_limit_hit': False}",,,,,./benchmarks/cqm_opt/workdir_fam_cqm,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm,./benchmarks/cqm_opt_bqm_from_cqm_eval,./benchmarks/cqm_opt/workdir_fam_cqm/4jsz/CQM/4jsz_ligand_cqm_spec.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/4jsz/cqm_opt_bqm_lm3_r3_20260126_002021/BQM/4jsz_ligand_samples.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/4jsz/cqm_opt_bqm_lm3_r3_20260126_002021/BQM/4jsz_ligand_sampler_meta.json,./benchmarks/cqm_opt_bqm_from_cqm_eval/4jsz/cqm_opt_bqm_lm3_r3_20260126_002021/4jsz_ligand_report.csv,./benchmarks/cqm_opt_bqm_from_cqm_eval/4jsz/cqm_opt_bqm_lm3_r3_20260126_002021/result.json
opt,4jsz,cqm_opt_bqm_lm3_r4_20260126_002136,4,1.5,18.0,1.87,3.0,0.0,1,1,1.0,10,-4.97,-4.97,1,2.3578,2.3578,0.0,1.0,0.0,1.885234,,,0.11,DWaveHybridSamplerAdapter,,30,QDock FAM CQM-to-BQM hybrid,9a9d6675-bd92-42a0-8775-847b5bad6338,QDock FAM CQM-to-BQM hybrid,2a792bac-d745-4929-bd45-fce6d5ebeb26,1.885234,,29.997186,29.997186,144,5428,"{'num_vars': 144, 'mono_constraints': 0, 'dist_constraints': 0, 'constraint_limit_hit': False}",,,,,./benchmarks/cqm_opt/workdir_fam_cqm,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm,./benchmarks/cqm_opt_bqm_from_cqm_eval,./benchmarks/cqm_opt/workdir_fam_cqm/4jsz/CQM/4jsz_ligand_cqm_spec.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/4jsz/cqm_opt_bqm_lm3_r4_20260126_002136/BQM/4jsz_ligand_samples.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/4jsz/cqm_opt_bqm_lm3_r4_20260126_002136/BQM/4jsz_ligand_sampler_meta.json,./benchmarks/cqm_opt_bqm_from_cqm_eval/4jsz/cqm_opt_bqm_lm3_r4_20260126_002136/4jsz_ligand_report.csv,./benchmarks/cqm_opt_bqm_from_cqm_eval/4jsz/cqm_opt_bqm_lm3_r4_20260126_002136/result.json
opt,4jsz,cqm_opt_bqm_lm3_r5_20260126_002249,5,1.5,18.0,1.87,3.0,0.0,1,1,1.0,10,-4.97,-4.97,1,2.3578,2.3578,0.0,1.0,0.0,1.990135,,,0.11,DWaveHybridSamplerAdapter,,30,QDock FAM CQM-to-BQM hybrid,b829ce7c-9954-4211-8de7-52136f364b45,QDock FAM CQM-to-BQM hybrid,ec6f49f8-cece-4026-a435-69f1f7e93dbf,1.990135,,29.996314,29.996314,144,5428,"{'num_vars': 144, 'mono_constraints': 0, 'dist_constraints': 0, 'constraint_limit_hit': False}",,,,,./benchmarks/cqm_opt/workdir_fam_cqm,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm,./benchmarks/cqm_opt_bqm_from_cqm_eval,./benchmarks/cqm_opt/workdir_fam_cqm/4jsz/CQM/4jsz_ligand_cqm_spec.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/4jsz/cqm_opt_bqm_lm3_r5_20260126_002249/BQM/4jsz_ligand_samples.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/4jsz/cqm_opt_bqm_lm3_r5_20260126_002249/BQM/4jsz_ligand_sampler_meta.json,./benchmarks/cqm_opt_bqm_from_cqm_eval/4jsz/cqm_opt_bqm_lm3_r5_20260126_002249/4jsz_ligand_report.csv,./benchmarks/cqm_opt_bqm_from_cqm_eval/4jsz/cqm_opt_bqm_lm3_r5_20260126_002249/result.json
opt,4jsz,cqm_opt_bqm_lm10_r1_20260126_002403,1,1.5,18.0,1.87,10.0,0.0,1,1,1.0,10,-4.97,-4.97,1,2.3578,2.3578,0.0,1.0,0.0,1.939233,,,0.112,DWaveHybridSamplerAdapter,,30,QDock FAM CQM-to-BQM hybrid,51127bc1-b030-4042-a8a3-b9f9abef166b,QDock FAM CQM-to-BQM hybrid,00dd808f-1588-47c9-8484-e3ffb512bd4a,1.939233,,29.993791,29.993791,144,5428,"{'num_vars': 144, 'mono_constraints': 0, 'dist_constraints': 0, 'constraint_limit_hit': False}",,,,,./benchmarks/cqm_opt/workdir_fam_cqm,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm,./benchmarks/cqm_opt_bqm_from_cqm_eval,./benchmarks/cqm_opt/workdir_fam_cqm/4jsz/CQM/4jsz_ligand_cqm_spec.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/4jsz/cqm_opt_bqm_lm10_r1_20260126_002403/BQM/4jsz_ligand_samples.json,./benchmarks/cqm_opt_bqm_from_cqm/workdir_fam_bqm_from_cqm/4jsz/cqm_opt_bqm_lm10_r1_20260126_002403/BQM/4jsz_ligand_sampler_meta.json,./benchmarks/cqm_opt_bqm_from_cqm_eval/4jsz/cqm_opt_bqm_lm10_r1_20260126_002403/4jsz_ligand_report.csv,./benchmarks/cqm_opt_bqm_from_cqm_eval/4jsz/cqm_opt_bqm_lm10_r1_20260126_002403/result.json
