ligand,Kdist,Kmono,runs,mRMSD_mean,avg_RMSD_mean,valid_rate_mean,success_rate_mean,cpu_sec_mean,sample_elapsed_sec_mean,tts_99_sec_mean,ttt_99_sec_mean
3nq9,9.0,8.0,10,0.6662880034839457,4.650482400000001,1.0,0.040999999999999995,2.4862,2.4914999999999994,273.48839809328746,273.48839809328746
4jsz,6.5,18.0,10,1.116853940284644,3.2531603999999925,1.0,0.03300000000000001,2.6179999999999994,2.6262999999999996,359.2816199608091,359.2816199608091
3nq9,8.0,14.0,10,0.7473726179221493,4.702766800000005,1.0,0.041999999999999996,2.4396999999999998,2.4431000000000003,261.8477757491029,261.8477757491029
3nq9,4.5,3.0,10,0.7479297007123636,4.666484299999996,1.0,0.040999999999999995,2.4535,2.4589000000000008,269.89131394171045,269.89131394171045
4jsz,8.0,12.0,10,0.8044218657590132,3.371395500000001,1.0,0.03799999999999999,2.6510999999999996,2.6548000000000003,315.1395365208311,315.1395365208311
4jsz,2.0,20.0,10,0.9919187261976694,2.8516349999999955,1.0,0.08199999999999999,2.445,2.4572,131.60260637975605,131.60260637975605
4jsz,4.5,19.0,10,0.7500206573228347,3.0751097999999994,1.0,0.04599999999999999,2.5677,2.5793999999999997,251.0998478457493,251.0998478457493
4jsz,10.0,4.0,10,1.0667849876544433,3.0475109999999974,1.0,0.05500000000000001,2.5269000000000004,2.5328,205.70500689501014,205.70500689501014
3nq9,10.0,2.0,10,0.7347197579972405,4.700732,1.0,0.03200000000000001,2.5843999999999996,2.6127000000000002,365.94200029368466,365.94200029368466
3nq9,9.0,2.0,10,0.7895428022687232,4.704441500000001,1.0,0.03799999999999999,2.5141,2.5180999999999996,298.8541770461399,298.8541770461399
3nq9,0.5,5.0,10,0.7624192388077091,4.691632899999996,1.0,0.047999999999999994,2.2402,2.2882000000000002,209.72659152982868,209.72659152982868
4jsz,0.1,9.0,10,1.0067414069348037,2.2209769999999986,0.0,0.0,2.0437,2.057,,
3nq9,2.5,6.0,10,0.7479297007123636,4.6919713,1.0,0.05500000000000001,2.3945,2.417,194.92684277577337,194.92684277577337
4jsz,6.0,8.0,10,0.43266667696150984,3.226674899999999,1.0,0.04499999999999999,2.6630000000000003,2.6778000000000004,266.3449002068227,266.3449002068227
3nq9,6.5,4.0,10,0.7347197579972405,4.7739191999999955,1.0,0.03699999999999999,2.4976,2.5109000000000004,305.0743614470513,305.0743614470513
3nq9,10.0,6.0,10,0.7433450326584367,4.7063204000000045,1.0,0.040999999999999995,2.5072000000000005,2.52,275.79845213558457,275.79845213558457
4jsz,8.0,16.0,10,0.8598417426070306,3.3844028999999987,1.0,0.03599999999999999,2.6467,2.6574,332.4380625881664,332.4380625881664
3nq9,8.0,10.0,10,0.8368301267593143,4.737265099999996,1.0,0.03599999999999999,2.4683,2.4783999999999997,310.0301771588662,310.0301771588662
3nq9,4.5,7.0,10,0.5838652895106231,4.688054800000004,1.0,0.04499999999999999,2.4257,2.4341,242.6108991482124,242.6108991482124
3nq9,0.1,0.1,10,3.0075924608239677,4.525149400000006,0.0,0.0,2.4436,2.4528,,
3nq9,6.0,20.0,10,0.7899951833097985,4.642843100000006,1.0,0.04499999999999999,2.3882,2.3929,238.86026686967102,238.86026686967102
3nq9,2.5,2.0,10,0.7624192388077091,4.669678299999998,1.0,0.06200000000000001,2.4648999999999996,2.4813,177.34904258307785,177.34904258307785
3nq9,0.5,19.0,10,0.7624192388077091,4.682211300000003,1.0,0.049999999999999996,2.0790999999999995,2.0894,186.66395769681148,186.66395769681148
3nq9,9.0,6.0,10,0.4845700566150789,4.661895200000002,1.0,0.04699999999999999,2.4978000000000002,2.5019,238.94275880076475,238.94275880076475
3nq9,0.5,1.0,10,0.7624192388077091,4.674604699999997,0.9970000000000001,0.03599999999999999,2.34,2.3548,293.9150891511352,293.9150891511352
3nq9,2.5,18.0,10,0.7624192388077091,4.636765899999999,1.0,0.05500000000000001,2.279,2.2840000000000003,185.52444129713408,185.52444129713408
4jsz,4.0,1.0,10,0.9919187261976694,2.8627449000000023,1.0,0.08299999999999999,2.3406,2.3438,124.39854792227702,124.39854792227702
4jsz,6.5,16.0,10,0.6580804805035585,3.286091100000003,1.0,0.040999999999999995,2.6265000000000005,2.6476999999999995,288.9217591473008,288.9217591473008
3nq9,6.5,10.0,10,0.7481995061635909,4.706787600000005,1.0,0.04499999999999999,2.4468,2.4513999999999996,244.72125491027174,244.72125491027174
4jsz,4.5,17.0,10,0.9919187261976694,3.062550099999999,1.0,0.07799999999999999,2.57,2.5780000000000003,145.73672331550725,145.73672331550725
4jsz,6.0,2.0,10,1.1342465633808916,2.9033941999999997,1.0,0.07299999999999998,2.4469000000000003,2.4501999999999997,148.65615063621848,148.65615063621848
3nq9,4.5,11.0,10,0.7479297007123636,4.642662399999993,1.0,0.03599999999999999,2.413,2.4208,303.0842350947389,303.0842350947389
4jsz,4.5,0.1,10,0.9919187261976694,2.935515099999995,0.5359999999999999,0.054000000000000006,1.9529,1.9573,162.00680650457684,162.00680650457684
3nq9,2.5,12.0,10,0.7624192388077091,4.656598400000007,1.0,0.049999999999999996,2.3103000000000002,2.3131,207.42135609972757,207.42135609972757
4jsz,0.1,7.0,10,0.969658540026904,2.254106399999998,0.0,0.0,2.055,2.0632000000000006,,
4jsz,2.5,14.0,10,0.9919187261976694,2.9074167999999996,1.0,0.06699999999999999,2.4848000000000003,2.4878000000000005,165.002364610203,165.002364610203
4jsz,2.0,4.0,10,0.9919187261976694,2.8734316000000004,1.0,0.07499999999999998,2.5764000000000005,2.5909999999999997,152.1873508849129,152.1873508849129
3nq9,0.5,13.0,10,0.7624192388077091,4.699332799999994,0.998,0.051000000000000004,2.0871,2.0942999999999996,183.61216698493575,183.61216698493575
3nq9,2.5,8.0,10,0.7373797201281233,4.656803199999998,1.0,0.049999999999999996,2.3289999999999997,2.3339,209.10026332349284,209.10026332349284
4jsz,0.5,15.0,10,0.9919187261976694,2.604812299999998,0.548,0.03200000000000001,2.2716,2.2832,321.6506144045558,321.6506144045558
3nq9,8.5,20.0,10,0.793104589240513,4.660485399999998,1.0,0.039999999999999994,2.433,2.4373,274.46917266498593,274.46917266498593
3nq9,4.0,2.0,10,0.7373797201281233,4.6980449000000055,1.0,0.03500000000000001,2.4686,2.4822999999999995,319.0913194134424,319.0913194134424
3nq9,9.5,17.0,10,0.8093918767473698,4.688717300000001,1.0,0.048999999999999995,2.4584,2.4693000000000005,225.3398939790121,225.3398939790121
3nq9,6.0,1.0,10,0.755828817852577,4.690220199999998,1.0,0.03200000000000001,2.5140000000000002,2.5217,355.97360653858664,355.97360653858664
4jsz,9.5,11.0,10,1.0750918175615092,3.4940236000000056,1.0,0.017999999999999995,2.7209999999999996,2.7476999999999996,689.8639252908858,689.8639252908858
4jsz,0.5,8.0,10,0.9919187261976694,2.5636526999999982,0.556,0.03699999999999999,2.3299,2.3474999999999997,284.5903085904407,284.5903085904407
3nq9,9.5,3.0,10,0.5586821223379353,4.753923299999997,1.0,0.03500000000000001,2.5435,2.5635000000000003,328.7728959442967,328.7728959442967
4jsz,1.0,18.0,10,0.9919187261976694,2.800089699999998,0.999,0.09299999999999999,2.3383000000000003,2.3442999999999996,110.3161292514937,110.3161292514937
3nq9,0.1,4.0,10,0.7457471682544223,4.637861299999998,0.05500000000000001,0.0029999999999999996,1.9971,2.018,3061.06099742127,3061.06099742127
3nq9,10.0,10.0,10,0.8519701780416915,4.721323399999995,1.0,0.03599999999999999,2.4892,2.5206,312.6553162029939,312.6553162029939
3nq9,2.0,7.0,10,0.7479297007123636,4.7209335,1.0,0.041999999999999996,2.3203,2.3236,249.0328294751991,249.0328294751991
4jsz,5.5,20.0,10,0.8740963298483793,3.1722168,1.0,0.04699999999999999,2.5936,2.6025,248.10710994701873,248.10710994701873
4jsz,3.0,19.0,10,0.7387117379366969,2.945214799999999,1.0,0.07199999999999998,2.4985,2.5067,153.9811517981324,153.9811517981324
3nq9,6.5,0.1,10,0.36478266321633496,4.6901553999999885,1.0,0.049999999999999996,2.5242999999999998,2.5399,226.63451898131947,226.63451898131947
3nq9,0.1,20.0,10,0.7894685213445481,4.748563000000003,0.05500000000000001,0.0010000000000000002,1.862,1.8672,8570.538757940243,8570.538757940243
4jsz,2.0,0.1,10,1.1342465633808916,2.9701853,0.511,0.03400000000000001,2.0134,2.0217,268.0445906269824,268.0445906269824
3nq9,7.0,17.0,10,0.558362997884675,4.690234299999999,1.0,0.04499999999999999,2.4298,2.4379,243.02096827733294,243.02096827733294
4jsz,6.5,7.0,10,1.116853940284644,3.231863100000001,1.0,0.03699999999999999,2.6927999999999996,2.7089000000000003,328.9174569605301,328.9174569605301
4jsz,7.0,11.0,10,0.8721522191351081,3.3035452999999997,1.0,0.03699999999999999,2.6587,2.6693000000000002,324.75224406601353,324.75224406601353
3nq9,5.0,16.0,10,0.7479297007123636,4.703022799999998,1.0,0.053000000000000005,2.3774,2.3823999999999996,201.04844729981895,201.04844729981895
4jsz,4.5,4.0,10,1.0750918175615092,3.0446429,1.0,0.05899999999999998,2.6386,2.6580000000000004,199.81540155115982,199.81540155115982
3nq9,4.0,8.0,10,0.7624192388077091,4.636780899999999,1.0,0.04499999999999999,2.415,2.4256,241.54071873806862,241.54071873806862
4jsz,5.0,10.0,10,0.6737625626941022,3.0945730000000045,1.0,0.05500000000000001,2.6222000000000003,2.6285,213.46300569080518,213.46300569080518
4jsz,3.0,13.0,10,0.8682059700502103,2.9138865000000003,1.0,0.07399999999999998,2.5346,2.5461,151.82239593936217,151.82239593936217
4jsz,2.5,1.0,10,0.8044218657590132,2.8404656999999998,1.0,0.09499999999999999,2.4231,2.4330000000000007,111.788723671582,111.788723671582
3nq9,3.0,15.0,10,0.6756799165122086,4.652271100000005,1.0,0.053000000000000005,2.3307,2.3427999999999995,197.09919076372847,197.09919076372847
4jsz,1.0,12.0,10,0.9919187261976694,2.747466999999999,1.0,0.09999999999999999,2.3707000000000003,2.3848,103.62019293240814,103.62019293240814
3nq9,9.5,9.0,10,0.6410282349506196,4.685759399999997,1.0,0.040999999999999995,2.4854,2.4886999999999997,273.40039603453323,273.40039603453323
3nq9,1.0,14.0,10,0.7624192388077091,4.7267882000000006,1.0,0.04299999999999999,2.1677,2.1738999999999997,227.1262503922772,227.1262503922772
4jsz,9.0,5.0,10,0.9919187261976694,3.132978799999993,1.0,0.051000000000000004,2.5949,2.6092,228.28576115625023,228.28576115625023
4jsz,0.5,2.0,10,0.9919187261976694,2.5626350000000016,0.551,0.030000000000000006,2.464899999999999,2.4844999999999997,372.67167890499866,372.67167890499866
3nq9,0.1,14.0,10,0.5582467580004548,4.742498799999998,0.04599999999999999,0.0029999999999999996,1.8792000000000002,1.8887000000000005,2880.349419835787,2880.349419835787
3nq9,7.5,3.0,10,0.6122775550818894,4.706812000000005,1.0,0.041999999999999996,2.5023000000000004,2.5126,268.5664996749519,268.5664996749519
4jsz,0.1,12.0,10,0.9777820373499051,2.2268413999999965,0.0,0.0,2.0237000000000003,2.0321,,
3nq9,8.5,0.1,10,0.7694551469663037,4.796004400000004,1.0,0.030000000000000006,2.5294,2.5362999999999998,382.42352412767394,382.42352412767394
3nq9,5.5,18.0,10,0.7624192388077091,4.717155100000006,1.0,0.03799999999999999,2.3776,2.3821,282.6282531899695,282.6282531899695
3nq9,3.5,5.0,10,0.7624192388077091,4.655069400000002,1.0,0.052000000000000005,2.4271,2.4433,209.30797721405142,209.30797721405142
4jsz,3.0,9.0,10,0.8044218657590132,2.9490807000000006,1.0,0.06000000000000001,2.5526,2.5558,189.9811025122558,189.9811025122558
3nq9,1.0,20.0,10,0.7624192388077091,4.698807600000001,1.0,0.040999999999999995,2.1433,2.1503,235.76851565977913,235.76851565977913
3nq9,7.5,19.0,10,0.664849113521406,4.659189199999999,1.0,0.03699999999999999,2.4212,2.4252999999999996,295.74233021124303,295.74233021124303
4jsz,9.0,15.0,10,1.0554719511256128,3.4664794999999975,1.0,0.03799999999999999,2.6656,2.6811999999999996,316.8631694579335,316.8631694579335
3nq9,9.0,13.0,10,0.922660094424872,4.694263600000005,1.0,0.031000000000000007,2.4869999999999997,2.5055,363.69690801789267,363.69690801789267
4jsz,10.0,11.0,10,0.9919187261976694,3.441722900000003,1.0,0.027000000000000003,2.6767999999999996,2.6853,450.36830671558135,450.36830671558135
3nq9,8.0,1.0,10,0.8828334914302192,4.649618500000003,1.0,0.053000000000000005,2.5172999999999996,2.521,212.87930360386736,212.87930360386736
3nq9,1.5,6.0,10,0.7624192388077091,4.620095,1.0,0.05600000000000001,2.2822999999999998,2.2855,182.37969314701792,182.37969314701792
4jsz,5.0,6.0,10,1.0565339527508757,3.163710200000003,1.0,0.03799999999999999,2.6688,2.6769,317.2435574164664,317.2435574164664
3nq9,3.5,11.0,10,0.6990991322298025,4.664917699999998,1.0,0.039999999999999994,2.3878,2.4015999999999997,269.37011528543087,269.37011528543087
4jsz,3.5,17.0,10,0.43266667696150984,3.0201551999999983,1.0,0.04499999999999999,2.5306,2.5403,253.1026678420523,253.1026678420523
4jsz,0.1,18.0,10,0.9574938623706644,2.2427377999999973,0.0,0.0,2.0086000000000004,2.0185999999999997,,
3nq9,7.5,9.0,10,0.7347197579972405,4.709954699999996,1.0,0.048999999999999995,2.4629,2.4677,225.75236937882727,225.75236937882727
4jsz,7.0,5.0,10,1.0750918175615092,3.1551158000000004,1.0,0.04299999999999999,2.6141,2.6189999999999998,273.89893949829394,273.89893949829394
3nq9,1.5,10.0,10,0.7624192388077091,4.682855700000002,1.0,0.049999999999999996,2.2537999999999996,2.282,202.34872197444747,202.34872197444747
4jsz,1.5,16.0,10,0.9919187261976694,2.8393062999999983,1.0,0.08599999999999998,2.4107,2.4153000000000007,123.45532248638503,123.45532248638503
4jsz,8.5,7.0,10,1.164766408090365,3.3239573999999967,1.0,0.039999999999999994,2.6696,2.6803999999999997,301.1602562048691,301.1602562048691
4jsz,7.5,15.0,10,0.8073164765101166,3.3221823999999964,1.0,0.03899999999999999,2.6424,2.6476,305.8933023795545,305.8933023795545
3nq9,9.0,19.0,10,0.7497257413112247,4.722163000000001,1.0,0.039999999999999994,2.4385,2.4433000000000002,275.0896331868345,275.0896331868345
3nq9,7.5,13.0,10,0.5060314038117826,4.653107299999996,1.0,0.04499999999999999,2.4463,2.4529,244.67124647989118,244.67124647989118
4jsz,3.0,3.0,10,0.9919187261976694,2.9442393000000053,1.0,0.06200000000000001,2.6323999999999996,2.6375,189.40063276225982,189.40063276225982
4jsz,5.5,14.0,10,0.8607294948899078,3.1679339000000026,1.0,0.051000000000000004,2.6182,2.6262999999999996,230.33557357096393,230.33557357096393
3nq9,5.5,12.0,10,0.7624192388077091,4.694908500000005,1.0,0.04499999999999999,2.4406,2.4631000000000003,244.10115037355285,244.10115037355285
3nq9,5.0,5.0,10,0.6756799165122086,4.594402999999998,1.0,0.049999999999999996,2.4556,2.4598,220.4665550095187,220.4665550095187
4jsz,5.5,9.0,10,1.198587809716425,3.127019699999998,1.0,0.04599999999999999,2.6570000000000005,2.6664,259.83265012507536,259.83265012507536
3nq9,7.0,6.0,10,0.7624192388077091,4.655472700000002,1.0,0.047999999999999994,2.4896000000000003,2.5041999999999995,233.07531571853474,233.07531571853474
4jsz,2.5,20.0,10,0.9919187261976694,2.904353899999997,1.0,0.07199999999999998,2.4603999999999995,2.4663,151.63307019576746,151.63307019576746
4jsz,4.0,19.0,10,0.43266667696150984,3.041047599999996,1.0,0.06499999999999999,2.5508999999999995,2.5641,174.78867976295487,174.78867976295487
4jsz,8.0,8.0,10,1.0848048086954163,3.415610100000001,1.0,0.027000000000000003,2.7234000000000003,2.739,458.2086993832989,458.2086993832989
3nq9,1.0,3.0,10,0.7624192388077091,4.6428454000000015,1.0,0.052000000000000005,2.3023,2.3249,198.54548883025444,198.54548883025444
3nq9,8.5,4.0,10,0.8899452529916474,4.7920636,1.0,0.029000000000000005,2.5107,2.5189999999999997,392.88712369100534,392.88712369100534
4jsz,6.0,18.0,10,1.1108271981032674,3.1753965999999987,1.0,0.04299999999999999,2.605,2.6136000000000004,272.9454639811238,272.9454639811238
3nq9,8.5,14.0,10,0.805146706577067,4.793078100000002,1.0,0.026000000000000002,2.4617,2.4783,430.3278947351977,430.3278947351977
4jsz,8.5,12.0,10,0.43266667696150984,3.388868700000006,1.0,0.031000000000000007,2.6943999999999995,2.7209999999999996,394.02691956711294,394.02691956711294
4jsz,2.0,10.0,10,0.9919187261976694,2.9127898000000028,1.0,0.07099999999999998,2.4825000000000004,2.4904,155.2324788182859,155.2324788182859
3nq9,2.0,16.0,10,0.7624192388077091,4.724458899999994,1.0,0.04599999999999999,2.252,2.2713,220.22699589073005,220.22699589073005
4jsz,5.5,3.0,10,0.5432922760462519,2.9403963999999974,1.0,0.06000000000000001,2.5544,2.5622,190.11507022538052,190.11507022538052
4jsz,3.5,6.0,10,0.8044218657590132,2.9419439000000014,1.0,0.05899999999999998,2.6161,2.619,198.11152580837913,198.11152580837913
3nq9,6.0,14.0,10,0.8072164576996084,4.6973003,1.0,0.052000000000000005,2.4257,2.4380999999999995,209.18724417128448,209.18724417128448
4jsz,8.5,18.0,10,0.6447077983020585,3.4113389000000014,1.0,0.028000000000000004,2.6543,2.6696999999999997,430.41300694944505,430.41300694944505
4jsz,6.0,12.0,10,0.9919187261976694,3.2240893,1.0,0.03599999999999999,2.636,2.6458000000000004,331.0940918813642,331.0940918813642
3nq9,1.0,9.0,10,0.7624192388077091,4.6786492999999965,1.0,0.04599999999999999,2.2036999999999995,2.212,215.50365490426367,215.50365490426367
4jsz,8.0,2.0,10,0.9919187261976694,2.8704243000000007,1.0,0.08599999999999998,2.4160999999999997,2.4215,123.73186404751934,123.73186404751934
4jsz,1.5,5.0,10,0.9919187261976694,2.8546970000000016,1.0,0.08099999999999999,2.5008999999999997,2.5107,136.34645565445666,136.34645565445666
3nq9,4.0,15.0,10,0.7373797201281233,4.6328325,1.0,0.04299999999999999,2.3625,2.3744,247.53691311147986,247.53691311147986
4jsz,4.0,13.0,10,0.8044218657590132,3.0338144000000002,1.0,0.054000000000000006,2.5631999999999993,2.5659,212.63548898178678,212.63548898178678
4jsz,5.5,7.0,10,0.9919187261976694,3.1630781000000026,1.0,0.04499999999999999,2.6553000000000004,2.6661999999999995,265.5747703789621,265.5747703789621
3nq9,8.0,20.0,10,0.7216114718799932,4.645364600000002,1.0,0.052000000000000005,2.4213,2.4241,208.8077974654455,208.8077974654455
4jsz,1.0,0.1,10,0.9919187261976694,2.842904199999999,0.485,0.06699999999999999,2.0828,2.0918,138.3076807027249,138.3076807027249
4jsz,7.5,4.0,10,0.9919187261976694,3.0494662000000017,1.0,0.05700000000000001,2.5817,2.6,202.57916490052463,202.57916490052463
3nq9,7.0,8.0,10,0.7834127050275042,4.7358674999999915,1.0,0.03599999999999999,2.4645,2.4707999999999997,309.552879150843,309.552879150843
3nq9,2.0,12.0,10,0.7624192388077091,4.6669311999999925,1.0,0.05600000000000001,2.2828000000000004,2.2944,182.41964838803509,182.41964838803509
4jsz,2.0,14.0,10,0.9486651723876143,2.8936204999999977,1.0,0.07499999999999998,2.4690999999999996,2.4856000000000003,145.84916475312,145.84916475312
4jsz,8.0,6.0,10,0.7387117379366969,3.2252414000000025,1.0,0.040999999999999995,2.6418,2.6532000000000004,290.60479852097444,290.60479852097444
4jsz,1.5,1.0,10,0.8682059700502103,2.8636514000000015,1.0,0.07999999999999999,2.4821,2.4862,137.0864998179194,137.0864998179194
4jsz,4.0,17.0,10,0.7387117379366969,2.9786609999999967,1.0,0.04299999999999999,2.5586,2.5657,268.0837866188496,268.0837866188496
3nq9,4.0,11.0,10,0.7624192388077091,4.698735200000001,1.0,0.04599999999999999,2.3814,2.3885,232.8812468979505,232.8812468979505
4jsz,3.5,2.0,10,0.9919187261976694,2.8976368,1.0,0.08799999999999998,2.5223,2.5251999999999994,126.09872799447392,126.09872799447392
4jsz,6.0,16.0,10,1.5005181117232078,3.242876700000001,1.0,0.029000000000000005,2.6092,2.6127,408.3009053788071,408.3009053788071
3nq9,6.0,10.0,10,0.7624192388077091,4.753377500000005,1.0,0.026000000000000002,2.4547999999999996,2.4669999999999996,429.12171101107504,429.12171101107504
3nq9,2.0,18.0,10,0.7624192388077091,4.6487373,1.0,0.054000000000000006,2.2373,2.2441,185.59978913036494,185.59978913036494
3nq9,7.0,2.0,10,0.6144753334378487,4.695072900000001,1.0,0.052000000000000005,2.5076,2.5104999999999995,216.2501271731512,216.2501271731512
3nq9,6.5,20.0,10,0.49128476066025006,4.682873700000003,1.0,0.04699999999999999,2.4045,2.4132000000000002,230.01756086813947,230.01756086813947
3nq9,5.0,1.0,10,0.7899951833097985,4.719641500000002,1.0,0.04399999999999999,2.5088,2.5247,256.7583840438812,256.7583840438812
4jsz,8.5,16.0,10,0.7861790181984719,3.4301047000000073,1.0,0.031000000000000007,2.6983,2.7258,394.5972524747405,394.5972524747405
3nq9,8.5,10.0,10,0.7473726179221493,4.742374299999994,1.0,0.03899999999999999,2.4833000000000003,2.4879,287.47533976655603,287.47533976655603
4jsz,3.5,8.0,10,0.7387117379366969,2.9715616000000016,1.0,0.07000000000000002,2.5925,2.5979,164.51412051895412,164.51412051895412
3nq9,3.0,4.0,10,0.755828817852577,4.657147700000004,1.0,0.05800000000000001,2.4447,2.467,188.42274014287977,188.42274014287977
3nq9,5.5,0.1,10,0.7624192388077091,4.698712399999999,1.0,0.03500000000000001,2.5477999999999996,2.5613,329.32871408959267,329.32871408959267
3nq9,1.0,7.0,10,0.7624192388077091,4.659845200000006,1.0,0.04699999999999999,2.2249,2.234,212.83679400104947,212.83679400104947
4jsz,7.0,1.0,10,0.9919187261976694,2.9196410000000017,1.0,0.07699999999999999,2.2990000000000004,2.3121,132.13289544479852,132.13289544479852
4jsz,1.5,12.0,10,0.9919187261976694,2.8614558999999997,1.0,0.07499999999999998,2.4212000000000002,2.4314,143.01972285458433,143.01972285458433
3nq9,1.5,14.0,10,0.7624192388077091,4.589279800000001,1.0,0.05500000000000001,2.2226,2.2273,180.9331387569154,180.9331387569154
4jsz,5.0,2.0,10,0.9919187261976694,2.9090517000000053,1.0,0.06899999999999999,2.5032,2.5292000000000003,161.23505838995666,161.23505838995666
4jsz,3.5,13.0,10,0.8044218657590132,2.9975965000000016,1.0,0.07199999999999998,2.5406,2.5457,156.57575115402648,156.57575115402648
3nq9,3.5,15.0,10,0.793104589240513,4.681594800000007,1.0,0.05600000000000001,2.3558,2.3715,188.25311357654329,188.25311357654329
4jsz,3.0,7.0,10,0.9286778927545978,2.9586687999999985,1.0,0.06800000000000002,2.5744,2.5773,168.34898132625034,168.34898132625034
3nq9,5.5,16.0,10,0.682861121846744,4.686352399999996,1.0,0.048999999999999995,2.401,2.4167,220.07854110137004,220.07854110137004
3nq9,10.0,20.0,10,0.8684690372570341,4.7057011,1.0,0.026000000000000002,2.4559,2.4639,429.3140011699932,429.3140011699932
4jsz,7.5,0.1,10,0.9919187261976694,3.019051900000002,0.5670000000000001,0.039999999999999994,1.9254000000000002,1.9292000000000002,217.20630704856717,217.20630704856717
4jsz,5.5,10.0,10,0.7387117379366969,3.1561482999999986,1.0,0.03799999999999999,2.6473,2.6538000000000004,314.6878258200732,314.6878258200732
4jsz,1.0,4.0,10,0.9919187261976694,2.775197100000001,1.0,0.10200000000000001,2.4673000000000003,2.4752,105.61243806726377,105.61243806726377
4jsz,8.5,3.0,10,0.8044218657590132,2.9486092000000004,1.0,0.06200000000000001,2.4915,2.5035999999999996,179.26290705332408,179.26290705332408
3nq9,1.5,8.0,10,0.8226019338392094,4.6611001999999955,1.0,0.03300000000000001,2.2668000000000004,2.2733999999999996,311.08463564826667,311.08463564826667
3nq9,7.5,17.0,10,0.6494542172858306,4.702009700000004,1.0,0.047999999999999994,2.4302,2.4362999999999997,227.51431244343794,227.51431244343794
4jsz,7.5,11.0,10,1.0934634844713005,3.3565648,1.0,0.040999999999999995,2.6612999999999998,2.6656,292.74984870310743,292.74984870310743
4jsz,5.0,20.0,10,0.6625335040911731,3.0959863999999904,1.0,0.049999999999999996,2.5827,2.5990000000000006,231.87773726302493,231.87773726302493
4jsz,3.5,19.0,10,0.9286778927545978,2.9527635000000005,1.0,0.08299999999999999,2.5117000000000003,2.5145000000000004,133.49219551242552,133.49219551242552
4jsz,5.0,8.0,10,0.9919187261976694,3.103684800000001,1.0,0.04599999999999999,2.6484,2.6567,258.99164117096336,258.99164117096336
3nq9,5.5,4.0,10,0.7624192388077091,4.691060200000002,1.0,0.03599999999999999,2.4903999999999997,2.5132000000000003,312.80604188973797,312.80604188973797
4jsz,1.5,18.0,10,0.9919187261976694,2.7898930000000033,1.0,0.11000000000000001,2.3794000000000004,2.3825,94.02886039939887,94.02886039939887
3nq9,3.0,0.1,10,0.7624192388077091,4.6643469000000035,1.0,0.048999999999999995,2.4642,2.4701,225.87152893877388,225.87152893877388
4jsz,0.1,16.0,10,0.9574938623706644,2.245549199999996,0.0,0.0,2.0145000000000004,2.0236,,
3nq9,0.1,10.0,10,0.840213598471163,4.725468700000007,0.040999999999999995,0.0029999999999999996,1.8936000000000004,1.8986000000000005,2902.421062899663,2902.421062899663
3nq9,7.5,7.0,10,0.7479297007123636,4.762316100000007,1.0,0.030000000000000006,2.4844999999999997,2.4968,375.63503032150146,375.63503032150146
3nq9,9.0,17.0,10,0.6122775550818894,4.780444699999997,1.0,0.03300000000000001,2.4552,2.4602,336.9397377111453,336.9397377111453
4jsz,9.0,11.0,10,1.0750918175615092,3.411107500000001,1.0,0.030000000000000006,2.6903,2.7007,406.7502201947819,406.7502201947819
4jsz,10.0,15.0,10,1.0428670316125523,3.4962654000000013,1.0,0.028000000000000004,2.6660999999999997,2.671,432.3264581350697,432.3264581350697
3nq9,8.0,5.0,10,0.7162486602051725,4.742901000000006,1.0,0.03300000000000001,2.4954,2.5027999999999997,342.4565906990845,342.4565906990845
3nq9,1.5,2.0,10,0.7624192388077091,4.6321826999999995,1.0,0.051000000000000004,2.3689999999999998,2.3738,208.4122579595193,208.4122579595193
4jsz,8.5,9.0,10,0.887947664882202,3.3756291999999997,1.0,0.03200000000000001,2.6860000000000004,2.6956999999999995,380.3282049175193,380.3282049175193
3nq9,3.5,1.0,10,0.7624192388077091,4.626405499999995,1.0,0.05600000000000001,2.4814999999999996,2.4961,198.29786116826227,198.29786116826227
3nq9,9.5,6.0,10,0.728939715162662,4.7092428000000055,1.0,0.041999999999999996,2.5164,2.5275000000000003,270.0798224761415,270.0798224761415
3nq9,0.1,1.0,10,0.7970761955697726,4.7558712000000005,0.053000000000000005,0.004000000000000001,2.1171999999999995,2.1217,2432.6382897459434,2432.6382897459434
3nq9,10.0,15.0,10,0.746205070776961,4.685662199999998,1.0,0.041999999999999996,2.4769999999999994,2.4928999999999997,265.8511048614697,265.8511048614697
3nq9,2.0,2.0,10,0.6756799165122086,4.680212399999989,1.0,0.04699999999999999,2.3881000000000006,2.3926,228.4487157867348,228.4487157867348
3nq9,4.0,7.0,10,0.7624192388077091,4.6296415999999985,1.0,0.04699999999999999,2.4265999999999996,2.434,232.1316752766176,232.1316752766176
3nq9,5.0,19.0,10,0.6478717457152527,4.6782476,1.0,0.049999999999999996,2.3877,2.4124,214.3704159456865,214.3704159456865
3nq9,3.5,20.0,10,0.6756799165122086,4.679926500000005,1.0,0.04499999999999999,2.328,2.34,232.83925185185248,232.83925185185248
3nq9,0.5,0.1,10,0.7624192388077091,4.637157899999997,0.967,0.04299999999999999,2.4493,2.4574000000000003,256.631602659872,256.631602659872
3nq9,6.0,4.0,10,0.7899951833097985,4.724482299999997,1.0,0.047999999999999994,2.4969,2.5144999999999995,233.7587386799524,233.7587386799524
