step,candidate_idx,kdist,kmono,objective_value,best_so_far,q_3nq9,q_4jsz,v_3nq9,v_4jsz,success_3nq9,success_4jsz,n_valid_3nq9,n_valid_4jsz,n_success_valid_3nq9,n_success_valid_4jsz,qpu_access_time_3nq9,qpu_access_time_4jsz,qpu_sampling_time_3nq9,qpu_sampling_time_4jsz,sample_elapsed_sec_3nq9,sample_elapsed_sec_4jsz
45,380,9.0,2.0,0.0,0.392,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206212.0,220394.8,171620.0,185800.0,122.52,69.445
46,277,6.5,4.0,0.0,0.392,0.0,0.001,1.0,1.0,0.0,0.001,1000,1000,0,1,208829.2,217714.0,174240.0,183120.0,109.772,124.135
47,159,3.5,12.0,0.104,0.392,0.104,0.0,0.985,1.0,0.10558375634517767,0.0,985,1000,104,0,217870.4,210214.0,183280.0,175620.0,46.058,77.47
48,292,6.5,19.0,0.0,0.392,0.0,0.046,1.0,0.997,0.0,0.04613841524573721,1000,997,0,46,210294.4,204832.0,175700.0,170240.0,92.175,104.831
49,183,4.0,15.0,0.0,0.392,0.0,0.02,1.0,0.803,0.0,0.024906600249066,1000,803,0,20,204686.0,218114.8,170100.0,183520.0,156.366,59.739
50,226,5.0,16.0,0.0,0.392,0.0,0.007,0.938,0.991,0.0,0.007063572149344097,938,991,0,7,208760.0,214577.2,174160.0,179980.0,58.848,88.07
51,177,4.0,9.0,0.0,0.392,0.0,0.007,1.0,0.959,0.0,0.0072992700729927005,1000,959,0,7,212751.2,209330.8,178160.0,174740.0,86.247,91.793
52,2,0.1,2.0,0.0,0.392,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,208228.0,217089.6,173620.0,182480.0,56.226,77.778
53,215,5.0,5.0,0.001,0.392,0.001,0.0,1.0,1.0,0.001,0.0,1000,1000,1,0,210471.2,213614.4,175880.0,179020.0,56.451,41.94
54,230,5.0,20.0,0.0,0.392,0.0,0.0,1.0,0.707,0.0,0.0,1000,707,0,0,206834.8,213296.8,172240.0,178700.0,169.155,92.934
55,37,0.5,16.0,0.003,0.392,0.003,0.0,0.521,0.29,0.005758157389635317,0.0,521,290,3,0,219014.0,218472.8,184420.0,183880.0,75.7,115.05
56,26,0.5,5.0,0.0,0.392,0.0,0.004,1.0,1.0,0.0,0.004,1000,1000,0,4,211332.8,214893.6,176740.0,180300.0,76.978,39.247
57,157,3.5,10.0,0.06,0.392,0.06,0.0,1.0,1.0,0.06,0.0,1000,1000,60,0,209936.4,212515.6,175340.0,177920.0,62.153,81.55
58,38,0.5,17.0,0.0,0.392,0.0,0.0,0.934,0.999,0.0,0.0,934,999,0,0,211833.2,218336.8,177240.0,183740.0,116.437,133.012
59,405,9.5,6.0,0.027,0.392,0.027,0.0,1.0,1.0,0.027,0.0,1000,1000,27,0,209889.6,214433.6,175300.0,179840.0,77.235,123.784
60,4,0.1,4.0,0.0,0.392,0.0,0.18,1.0,1.0,0.0,0.18,1000,1000,0,180,205934.4,211894.4,171340.0,177300.0,81.452,113.052
61,150,3.5,3.0,0.0,0.392,0.0,0.009,1.0,1.0,0.0,0.009,1000,1000,0,9,203289.2,212016.4,168700.0,177420.0,90.003,110.214
62,54,1.0,12.0,0.0,0.392,0.0,0.0,0.089,0.302,0.0,0.0,89,302,0,0,206834.8,213544.8,172240.0,178940.0,86.137,105.572
63,279,6.5,6.0,0.0,0.392,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,203253.6,213019.6,168660.0,178420.0,90.395,132.115
64,381,9.0,3.0,0.0,0.392,0.0,0.029,1.0,1.0,0.0,0.029,1000,1000,0,29,212156.0,210692.0,177560.0,176100.0,74.599,63.67
65,3,0.1,3.0,0.0,0.392,0.0,0.247,1.0,1.0,0.0,0.247,1000,1000,0,247,206938.0,216341.2,172340.0,181740.0,82.216,40.848
66,245,5.5,14.0,0.0,0.392,0.0,0.057,1.0,1.0,0.0,0.057,1000,1000,0,57,211618.8,209652.4,177020.0,175060.0,130.473,66.748
67,344,8.0,8.0,0.0,0.392,0.0,0.009,1.0,1.0,0.0,0.009,1000,1000,0,9,206436.4,211017.6,171840.0,176420.0,73.499,114.128
68,355,8.0,19.0,0.076,0.392,0.076,0.0,1.0,1.0,0.076,0.0,1000,1000,76,0,213012.4,212256.8,178420.0,177660.0,91.15,107.507
69,174,4.0,6.0,0.0,0.392,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,219250.0,211518.4,184660.0,176920.0,73.847,77.578
70,278,6.5,5.0,0.0,0.392,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,208478.8,216440.0,173880.0,181840.0,47.981,58.974
71,214,5.0,4.0,0.0,0.392,0.0,0.001,1.0,1.0,0.0,0.001,1000,1000,0,1,204390.8,211295.6,169800.0,176700.0,143.783,58.503
72,149,3.5,2.0,0.0,0.392,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,214016.4,216190.4,179420.0,181600.0,90.759,112.753
73,28,0.5,7.0,0.048,0.392,0.048,0.0,0.962,0.981,0.0498960498960499,0.0,962,981,48,0,213156.0,214650.4,178560.0,180060.0,57.637,77.367
74,276,6.5,3.0,0.0,0.392,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,211482.4,213297.2,176880.0,178700.0,84.831,71.497
75,33,0.5,12.0,0.002,0.392,0.002,0.0,0.985,0.851,0.0020304568527918783,0.0,985,851,2,0,217193.2,214700.4,182600.0,180100.0,94.752,115.553
76,232,5.5,1.0,0.0,0.392,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,216978.4,210620.8,182380.0,176020.0,88.044,163.372
77,119,2.5,14.0,0.0,0.392,0.0,0.007,1.0,1.0,0.0,0.007,1000,1000,0,7,213019.2,212659.2,178420.0,178060.0,82.386,74.562
78,169,4.0,1.0,0.028,0.392,0.028,0.0,1.0,1.0,0.028,0.0,1000,1000,28,0,207292.0,215582.8,172700.0,180980.0,116.528,70.427
79,14,0.1,14.0,0.043,0.392,0.043,0.005,0.917,0.948,0.04689203925845147,0.005274261603375527,917,948,43,5,211972.4,210612.8,177380.0,176020.0,78.646,134.074
80,171,4.0,3.0,0.0,0.392,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,202691.6,215330.0,168100.0,180740.0,69.757,82.783
81,88,2.0,4.0,0.0,0.392,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,211475.6,210191.6,176880.0,175600.0,71.087,124.311
82,249,5.5,18.0,0.0,0.392,0.0,0.294,1.0,0.699,0.0,0.4206008583690987,1000,699,0,294,213894.8,214150.4,179300.0,179560.0,110.875,161.779
83,406,9.5,7.0,0.0,0.392,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,218219.6,214575.6,183620.0,179980.0,86.464,67.968
84,61,1.0,19.0,0.0,0.392,0.0,0.001,0.204,0.154,0.0,0.006493506493506494,204,154,0,1,206196.4,216338.8,171600.0,181740.0,86.748,64.4
85,80,1.5,17.0,0.0,0.392,0.0,0.003,0.331,0.038,0.0,0.07894736842105263,331,38,0,3,215256.8,210434.0,180660.0,175840.0,76.532,104.886
86,12,0.1,12.0,0.0,0.392,0.0,0.0,0.719,0.892,0.0,0.0,719,892,0,0,211567.6,216071.2,176980.0,181480.0,78.827,62.104
87,90,2.0,6.0,0.01,0.392,0.01,0.022,1.0,0.581,0.01,0.0378657487091222,1000,581,10,22,209613.6,215298.4,175020.0,180700.0,68.832,59.227
88,52,1.0,10.0,0.0,0.392,0.0,0.0,0.999,1.0,0.0,0.0,999,1000,0,0,210197.2,213116.4,175600.0,178520.0,150.413,99.737
89,185,4.0,17.0,0.0,0.392,0.0,0.06,0.991,0.849,0.0,0.0706713780918728,991,849,0,60,202511.6,215972.4,167920.0,181380.0,106.736,86.554
90,181,4.0,13.0,0.0,0.392,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210195.6,205337.6,175600.0,170740.0,70.778,104.467
91,270,6.0,18.0,0.0,0.392,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210620.0,206835.2,176020.0,172240.0,85.769,139.211
92,114,2.5,9.0,0.0,0.392,0.0,0.031,1.0,0.919,0.0,0.03373231773667029,1000,919,0,31,204514.4,217478.0,169920.0,182880.0,96.9,45.028
93,425,10.0,5.0,0.0,0.392,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,201210.8,215716.8,166620.0,181120.0,79.709,46.493
94,285,6.5,12.0,0.0,0.392,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,219622.8,216696.4,185020.0,182100.0,47.936,55.854
95,325,7.5,10.0,0.0,0.392,0.0,0.018,1.0,1.0,0.0,0.018,1000,1000,0,18,206575.6,218474.4,171980.0,183880.0,57.176,49.268
96,17,0.1,17.0,0.0,0.392,0.0,0.001,0.666,0.813,0.0,0.0012300123001230013,666,813,0,1,216471.6,219392.0,181880.0,184800.0,52.855,61.356
97,267,6.0,15.0,0.0,0.392,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210077.6,214568.8,175480.0,179980.0,141.834,138.982
98,257,6.0,5.0,0.0,0.392,0.0,0.556,1.0,1.0,0.0,0.556,1000,1000,0,556,210295.6,213015.6,175700.0,178420.0,167.846,95.447
99,161,3.5,14.0,0.0,0.392,0.0,0.0,1.0,0.984,0.0,0.0,1000,984,0,0,212253.2,216437.6,177660.0,181840.0,80.574,63.283
100,336,8.0,0.1,0.0,0.392,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,205662.4,218253.2,171060.0,183660.0,95.606,37.968
